@RELATION ISMIRgenre.rh

@ATTRIBUTE term0	REAL
@ATTRIBUTE term1	REAL
@ATTRIBUTE term2	REAL
@ATTRIBUTE term3	REAL
@ATTRIBUTE term4	REAL
@ATTRIBUTE term5	REAL
@ATTRIBUTE term6	REAL
@ATTRIBUTE term7	REAL
@ATTRIBUTE term8	REAL
@ATTRIBUTE term9	REAL
@ATTRIBUTE term10	REAL
@ATTRIBUTE term11	REAL
@ATTRIBUTE term12	REAL
@ATTRIBUTE term13	REAL
@ATTRIBUTE term14	REAL
@ATTRIBUTE term15	REAL
@ATTRIBUTE term16	REAL
@ATTRIBUTE term17	REAL
@ATTRIBUTE term18	REAL
@ATTRIBUTE term19	REAL
@ATTRIBUTE term20	REAL
@ATTRIBUTE term21	REAL
@ATTRIBUTE term22	REAL
@ATTRIBUTE term23	REAL
@ATTRIBUTE term24	REAL
@ATTRIBUTE term25	REAL
@ATTRIBUTE term26	REAL
@ATTRIBUTE term27	REAL
@ATTRIBUTE term28	REAL
@ATTRIBUTE term29	REAL
@ATTRIBUTE term30	REAL
@ATTRIBUTE term31	REAL
@ATTRIBUTE term32	REAL
@ATTRIBUTE term33	REAL
@ATTRIBUTE term34	REAL
@ATTRIBUTE term35	REAL
@ATTRIBUTE term36	REAL
@ATTRIBUTE term37	REAL
@ATTRIBUTE term38	REAL
@ATTRIBUTE term39	REAL
@ATTRIBUTE term40	REAL
@ATTRIBUTE term41	REAL
@ATTRIBUTE term42	REAL
@ATTRIBUTE term43	REAL
@ATTRIBUTE term44	REAL
@ATTRIBUTE term45	REAL
@ATTRIBUTE term46	REAL
@ATTRIBUTE term47	REAL
@ATTRIBUTE term48	REAL
@ATTRIBUTE term49	REAL
@ATTRIBUTE term50	REAL
@ATTRIBUTE term51	REAL
@ATTRIBUTE term52	REAL
@ATTRIBUTE term53	REAL
@ATTRIBUTE term54	REAL
@ATTRIBUTE term55	REAL
@ATTRIBUTE term56	REAL
@ATTRIBUTE term57	REAL
@ATTRIBUTE term58	REAL
@ATTRIBUTE term59	REAL
@ATTRIBUTE class	{classical,electronic,jazz_blues,metal_punk,rock_pop,world}

@DATA
13.946904,9.547117,7.383063,6.547213,4.453739,4.160590,3.876928,3.451012,3.038005,2.546780,2.756024,2.726208,2.087401,2.398233,2.186981,1.905825,1.816409,1.653982,1.585162,1.682573,1.364972,1.604335,1.494299,1.319099,1.426805,1.346104,1.413281,1.498456,1.308502,1.386950,1.387795,1.178357,1.094663,1.279096,1.049698,1.060015,1.144458,1.093911,0.877347,0.881758,0.854412,0.926846,0.838698,0.860132,0.848755,0.836058,0.885000,0.819489,0.854741,0.779513,0.740082,0.789860,0.674106,0.751532,0.840775,0.646195,0.704366,0.742973,0.747046,0.646527,classical
10.505158,7.710196,5.468206,6.827590,3.456175,5.087314,3.618426,2.679554,2.105132,1.844821,1.894449,1.955586,1.947940,1.520795,1.374927,1.349625,1.328824,1.282315,1.277196,1.145501,1.075504,1.010607,1.093615,0.963367,0.936343,1.008957,0.962406,0.911967,1.048859,1.011780,0.854644,1.030368,0.938681,0.888813,0.814727,0.817693,0.709258,0.777241,0.785439,0.702028,0.663005,0.670909,0.697748,0.555957,0.579409,0.669015,0.581265,0.620672,0.603952,0.625353,0.560201,0.572103,0.607406,0.502286,0.504957,0.554278,0.561024,0.560378,0.573082,0.582506,classical
11.897883,6.657808,5.932967,5.060261,4.027160,2.886039,3.024640,2.748489,2.594118,2.068628,1.762943,1.776204,1.558518,1.543268,1.418753,1.308554,1.407184,1.247297,1.313166,1.228062,1.232987,1.187527,1.116051,1.036187,1.053681,1.239114,1.126334,1.158138,0.997135,1.119111,1.240413,1.057339,1.204308,0.995896,1.033440,0.876682,0.860868,0.886452,0.814083,0.775883,0.793560,0.683312,0.639284,0.710922,0.701327,0.686753,0.664727,0.706196,0.645883,0.618616,0.696102,0.656009,0.638880,0.614893,0.702868,0.692278,0.643165,0.719575,0.693931,0.696977,classical
14.468507,11.869381,8.361783,5.924555,4.906403,5.190316,5.687924,3.176121,3.291209,2.466466,2.541767,2.217672,2.278935,2.540975,2.014163,1.850249,1.540369,1.724168,1.678675,1.845146,1.689189,1.668323,1.519177,1.455622,1.448926,1.630307,1.700132,1.547793,1.480364,1.653363,1.252379,1.301215,1.231943,1.231120,1.176339,1.108510,1.278764,1.053780,1.128186,1.223605,1.040898,0.856630,1.041707,0.873974,0.950602,1.020914,0.997897,0.940656,1.014017,0.864095,0.864624,1.026147,0.805454,1.006517,0.780231,0.927713,0.811218,0.765840,0.887335,0.883663,classical
5.469819,7.190636,3.998592,3.487648,2.918424,2.836345,2.641943,2.234455,1.704888,2.040056,1.766664,1.551921,1.561314,1.504309,1.551993,1.542579,1.401511,1.141233,1.119643,0.932300,1.008057,1.032318,0.928095,0.973004,0.960575,0.918064,0.838075,0.816493,1.087163,0.750159,0.870815,0.831168,0.929359,0.957447,0.757250,0.640366,0.679923,0.533708,0.593690,0.531180,0.599803,0.577540,0.540295,0.567852,0.503034,0.596873,0.567046,0.552412,0.517072,0.598080,0.526701,0.519770,0.566807,0.521080,0.475141,0.453025,0.452736,0.528709,0.456068,0.480079,classical
7.227970,4.750736,2.797217,2.382953,2.616593,2.181617,1.601963,1.588978,1.417916,1.293092,1.568976,1.274310,1.173247,0.870937,0.992832,0.837655,0.937580,0.752717,0.680265,0.889141,0.731503,0.698262,0.647671,0.505658,0.494267,0.531585,0.527600,0.559306,0.481074,0.463425,0.386845,0.480411,0.426926,0.533001,0.363233,0.324281,0.391204,0.312079,0.349571,0.361326,0.405195,0.355094,0.348219,0.399418,0.373859,0.292424,0.289784,0.295118,0.306825,0.267652,0.281701,0.282902,0.287583,0.277980,0.244440,0.295036,0.276515,0.295165,0.256095,0.236344,classical
6.770414,4.084646,2.667506,2.527635,2.256072,1.830543,1.651081,1.247754,1.203234,1.070714,1.007331,1.155544,0.913778,0.847767,0.958036,0.833801,0.912783,0.907802,0.767800,0.696566,0.734286,0.674231,0.590142,0.592147,0.492407,0.424588,0.364310,0.447816,0.443490,0.475666,0.483347,0.411520,0.426942,0.497710,0.403074,0.346280,0.343791,0.451879,0.441479,0.391352,0.263631,0.276235,0.332246,0.327738,0.395766,0.330403,0.256588,0.290861,0.305119,0.270637,0.306521,0.329349,0.297882,0.225717,0.259913,0.257695,0.232144,0.278306,0.240100,0.210909,classical
11.369778,8.562746,7.953695,7.651973,6.124276,5.214128,4.289452,4.282690,4.145612,4.139224,3.509353,3.090521,3.014499,2.754676,3.180544,2.652759,2.301842,2.275491,2.167946,2.098061,2.039081,1.990463,1.805000,1.918524,1.681685,1.794772,1.748050,1.699109,1.782465,1.654956,1.617712,1.697876,1.635997,1.402060,1.550103,1.397350,1.645006,1.452027,1.332167,1.324403,1.335461,1.335217,1.281607,1.295070,1.233975,1.283160,1.025065,1.209706,1.083870,1.046724,1.185939,1.076187,1.043210,1.066714,0.993208,0.939803,0.947751,0.966523,0.958578,0.985251,classical
13.005079,8.682711,7.050412,5.757039,4.873133,5.248471,3.941282,4.109437,3.865238,3.247503,2.545898,2.151842,2.046213,1.923967,1.806410,1.725066,1.692668,1.654571,1.547920,1.636289,1.567225,1.386828,1.418493,1.375074,1.406480,1.565961,1.423145,1.459614,1.647095,1.762878,2.278105,2.468227,2.280680,2.146451,2.041035,2.287792,2.120752,1.563828,1.626377,1.684753,1.683290,1.521179,1.343254,1.389194,1.333048,1.181220,1.079428,1.098120,0.976277,1.038869,1.001733,0.848825,0.953181,0.891979,0.993061,0.913750,0.908973,0.953158,0.879733,1.066743,classical
13.174032,11.868175,7.921609,7.293284,6.332194,5.496525,4.489604,3.639359,3.223513,2.932116,2.987673,2.631187,2.230216,2.131584,1.867581,1.590407,1.761027,1.612366,1.774597,1.507248,1.522760,1.326872,1.452525,1.455759,1.561141,1.364385,1.358995,1.393573,1.530497,1.526666,1.567091,1.807322,1.640260,1.434472,1.479084,1.458881,1.471285,1.438801,1.356841,1.289527,1.349492,1.207266,1.189708,1.118195,1.002393,1.022616,1.029533,1.083175,0.891031,0.903378,0.899902,0.880616,0.731530,0.820755,0.821835,0.832536,0.801883,0.910371,0.820070,0.877646,classical
10.786279,9.935549,8.032086,5.024351,5.413698,6.561579,3.423276,4.815155,3.567523,3.478326,2.683232,2.679846,2.449005,2.250950,1.751436,2.150142,2.074003,1.602938,1.589897,1.849888,1.688485,1.552033,1.808921,1.483204,1.400566,1.484071,1.555514,1.345586,1.314656,1.432843,1.306754,1.609459,1.643034,1.861999,1.911020,1.429548,1.696259,1.701945,1.480603,1.756595,1.365006,1.565815,1.700295,1.375770,1.264329,1.222102,1.234347,1.102073,1.144432,1.105851,0.948156,0.973105,0.974641,0.999910,0.971725,0.913956,0.919687,0.858654,0.770701,0.750043,classical
11.293570,8.691294,7.355437,5.653197,4.696017,5.736613,5.395608,4.491716,3.672231,3.689677,2.777135,3.138268,2.920233,3.021868,2.371054,2.259198,2.291287,2.187481,2.429782,2.487094,1.982356,2.175222,2.718565,2.742570,1.691564,1.997306,1.605671,2.108759,1.609858,1.495907,1.622679,1.782823,1.603147,1.786130,1.546320,1.784213,1.444900,1.726135,1.627308,1.545957,1.350765,1.688976,1.392719,1.358790,1.288471,1.358437,1.201804,1.297226,1.200222,1.136470,1.069340,1.140461,1.099913,1.006131,1.048650,1.049256,1.053610,1.074681,0.947472,1.040039,classical
14.295755,14.534313,8.452561,8.175852,8.929274,7.585037,6.174764,6.406679,5.040692,5.586563,4.372824,4.969349,3.782651,3.498152,3.355990,3.143466,2.723379,2.946103,2.490636,2.942639,2.402379,2.387245,2.322301,2.490813,2.512810,2.298888,2.759410,2.131473,2.205474,2.006649,1.882226,2.135840,1.804806,1.642358,2.169575,2.112795,1.812574,1.755492,1.920847,1.873262,1.926480,1.942907,1.670531,1.755443,1.810848,1.780793,1.854667,1.536275,1.478339,1.432343,1.540875,1.503872,1.310217,1.438019,1.345230,1.456503,1.291576,1.445850,1.378875,1.111283,classical
10.816709,9.625974,9.004499,7.847502,7.823586,6.558668,6.037963,5.803195,3.970684,4.252415,4.091064,4.996371,2.525941,2.883481,2.831866,2.545424,2.532635,1.883260,2.039014,2.034595,2.210387,1.897435,1.834989,1.715030,1.984719,2.051516,2.173897,1.799914,1.872429,1.985378,1.882659,2.000151,2.318571,2.307038,2.243425,1.849575,1.755207,1.973025,1.934910,2.101000,2.061761,1.978087,2.011569,1.713708,1.792298,1.608579,1.464829,1.385976,1.340478,0.982131,1.101183,1.109590,1.288375,1.061762,0.806216,1.126405,0.910363,1.208253,1.213467,1.181988,classical
10.750286,11.397915,7.124800,6.476828,6.227466,6.386116,4.298123,3.870965,3.586423,3.971216,2.456546,3.507384,3.691541,3.503394,2.642987,2.418837,2.886083,1.475313,2.411960,2.287661,1.735622,2.489222,2.343940,2.067142,1.992432,1.805066,1.970745,2.300815,1.744554,1.678257,1.544580,1.417354,1.470876,1.401894,1.501327,1.210403,1.179519,1.539586,1.294213,1.442088,1.295997,1.598334,1.744620,1.588275,1.543591,1.155725,1.027483,1.208016,1.024185,1.193889,1.177549,1.437929,0.961628,0.911770,1.239612,0.768883,1.028568,0.866832,0.981612,0.885401,classical
12.897840,6.373634,6.737600,4.664906,6.104086,3.607314,3.593560,3.096419,4.724047,3.420235,1.882927,1.871717,1.802767,1.535038,2.077879,1.574697,1.280080,1.644958,1.600385,1.540896,1.456519,1.062940,1.163675,1.045090,1.142496,1.046309,1.026854,1.365975,0.950473,0.825768,1.028620,0.818609,0.977296,0.976397,0.993491,1.113017,1.138601,1.038421,1.020223,0.894036,0.837098,0.691530,0.770641,0.811102,0.706931,0.698627,0.797255,0.766880,0.681370,0.621272,0.695389,0.626999,0.575701,0.598316,0.623655,0.657224,0.619967,0.651325,0.653432,0.510757,classical
15.059890,8.078969,5.691542,8.779715,5.480060,3.602466,3.557133,4.275425,3.265066,4.467535,2.731388,2.405924,2.000564,2.070036,1.822363,1.952202,1.821122,2.280249,1.655095,1.422557,1.586072,1.424035,1.187016,1.480318,1.165255,1.257399,1.291314,1.341163,1.171925,1.041148,1.059554,1.012196,1.112119,0.878999,1.073369,0.911696,0.985518,1.052712,1.140240,1.075222,0.836092,0.901401,0.900252,0.859242,0.878531,0.856412,0.786703,0.853288,0.860419,0.793979,0.878217,0.767052,0.756286,0.749072,0.697428,0.526822,0.589817,0.663955,0.813680,0.840001,classical
9.374404,7.190158,5.837460,5.439190,5.600993,4.125063,3.966326,3.386703,3.913607,3.173694,2.569760,2.723032,2.845441,3.375851,2.494698,2.073457,2.119583,1.749852,1.812616,1.667819,1.754576,1.548033,1.500886,1.672297,1.574145,1.439328,1.375634,1.739594,1.632028,1.728077,1.427315,1.471440,1.606362,1.543286,1.587627,1.536507,1.475733,1.491242,1.418444,1.488966,1.175602,1.440807,1.492322,1.335844,1.350724,1.073615,1.238088,1.045931,1.077740,1.036861,1.030525,1.006759,0.874367,0.911571,0.921614,0.921587,0.892668,0.875357,0.872508,0.793324,classical
9.775268,11.514088,5.127469,6.277393,5.160664,5.256801,4.979050,4.733601,5.720610,4.270651,2.645604,3.126734,3.338845,2.775772,2.646328,2.987203,2.403637,2.468606,2.427673,2.126898,2.935188,2.230095,2.041686,1.501942,2.212251,1.655676,1.727244,1.673154,1.463306,1.494220,1.904162,1.459278,1.725343,1.360787,1.437570,1.734579,1.886316,1.530955,1.513325,1.671184,1.720708,1.801047,1.513001,1.850782,1.204492,1.337143,1.097567,1.511699,1.161899,1.254389,1.183425,1.154651,1.025615,1.032500,1.008856,1.195676,1.117246,0.958179,0.962985,0.959273,classical
9.485010,10.958846,8.837061,5.167897,6.255833,3.898104,3.755164,4.221448,4.130105,4.498369,3.677974,3.507150,3.110875,3.337660,2.591917,2.603857,3.076638,2.547753,3.211680,3.061663,2.303186,1.991300,2.247942,1.692789,1.735111,1.796512,1.830014,2.011906,2.301226,2.055151,2.305995,2.217389,2.219325,2.333107,2.312390,2.273818,2.036838,2.401037,2.364991,2.107937,2.299110,1.824584,1.859473,1.827711,2.076114,1.983169,1.644185,1.458174,1.339483,1.357961,1.363061,1.362460,1.453686,1.294691,1.348817,1.115947,1.325066,1.178905,1.005626,1.082720,classical
8.352927,8.335845,7.449670,5.701080,5.736767,4.369828,3.883474,3.375186,3.879237,3.468835,3.417603,3.136290,3.087029,3.190414,2.315091,2.575605,2.374057,2.589445,1.999011,1.655859,1.696059,1.442623,1.454051,1.350824,1.448927,1.410262,1.292434,1.280173,1.456110,1.354183,1.355550,1.303577,1.481352,1.388753,1.419961,1.238799,1.381476,1.364391,1.309956,1.202702,1.453374,1.283302,1.282653,1.121182,1.153734,1.198002,1.202897,1.064004,0.996408,1.084089,1.081715,1.025544,0.940476,0.940892,0.887760,0.839974,0.897860,0.834725,0.895487,0.815157,classical
13.862189,12.967508,12.137860,8.443676,8.236500,6.738803,6.653803,4.942666,9.555262,5.614479,4.186827,4.580491,4.818361,4.496488,3.670710,3.077136,2.884980,2.394632,2.691327,2.654494,2.213613,2.151921,2.041935,2.083874,1.795556,2.246776,2.103707,1.739201,1.873792,2.088944,1.914962,2.199929,2.114341,2.375084,2.301297,2.365613,2.403963,2.252746,2.489824,2.470098,2.416094,1.456834,1.674251,1.769007,1.757561,1.681338,1.639029,1.468964,1.613606,1.489704,1.338089,1.468345,1.602528,1.208445,1.253106,1.268193,1.171841,1.322756,1.614190,1.398835,classical
14.950148,14.507315,14.975673,13.344836,5.821946,6.741999,5.355272,5.430011,4.292629,3.886428,4.528199,3.480428,3.530734,3.359144,3.853173,2.938300,2.586533,2.462177,2.640263,2.784551,2.475680,2.190978,2.454195,2.351694,2.184928,1.890595,2.410070,2.208605,2.157455,2.050679,2.419206,1.920904,2.402106,2.388353,2.109809,2.396647,2.042345,2.411393,2.287141,2.162142,2.234467,2.251276,2.117136,2.305566,1.688256,2.132368,2.077741,1.519493,1.629622,1.807389,1.332839,1.117690,1.703648,1.573894,1.450266,1.390883,1.464778,1.385609,1.263600,1.340183,classical
13.333902,7.601598,10.365681,7.471385,6.586104,6.179334,4.405729,4.728710,4.640225,5.825208,3.899492,4.899342,2.786394,3.917027,3.333085,2.633427,2.616892,2.920186,3.155232,3.020393,2.705563,3.026295,3.375311,2.573200,3.334194,2.503192,1.821047,2.292396,2.664210,1.897009,2.072211,1.951920,1.601272,2.296363,1.764756,1.749858,2.028176,2.172907,1.607802,1.799095,1.856292,1.705847,1.556944,1.775575,1.935177,1.544069,1.649037,1.781224,1.589516,1.503766,1.931881,1.130870,1.490616,1.343874,1.864532,1.397976,1.126002,1.243609,1.495737,1.031948,classical
8.767593,7.107141,5.531903,4.640255,3.681711,3.899881,3.314054,2.973011,2.727469,2.733054,2.344007,2.490062,2.421341,2.013224,2.254225,2.350823,2.066695,1.931206,1.827873,1.875618,1.507339,1.245101,1.673314,1.426164,1.303361,1.394933,1.253478,1.562238,1.156078,1.085943,1.352924,1.281811,1.391733,1.252998,1.142809,1.344333,1.201555,1.378538,1.239198,1.438695,1.278941,1.224323,1.101881,0.888828,0.958419,0.848682,0.998043,0.925996,0.755872,0.897480,0.843176,0.834769,0.831270,0.731954,0.781460,0.759587,0.673075,0.716027,0.658218,0.721608,classical
15.620127,8.295231,8.578522,6.662333,4.694392,4.879884,4.482082,3.998598,4.293779,5.270639,3.692991,3.609977,4.508174,2.421768,4.011372,3.045940,3.746773,3.525754,2.791602,3.723963,3.091229,3.005024,2.354090,2.786100,2.015632,2.259735,1.925926,2.431824,2.139839,1.469210,2.018896,1.612021,2.195067,2.391958,2.774063,2.569638,2.335946,2.356622,1.866718,1.567110,1.992460,1.471657,1.473503,1.658259,1.281016,1.309039,1.416000,1.683397,1.116079,1.467711,1.605443,1.221887,0.980600,1.333419,1.339345,1.197869,1.276934,1.133803,1.203888,1.206422,classical
11.344064,7.075519,5.768268,5.581999,5.309629,5.229986,3.789728,3.315672,2.840700,2.996041,2.304551,2.314768,2.121009,2.122243,1.875295,1.728602,1.647286,1.503339,1.702017,1.433925,1.736983,1.447780,1.411386,1.140082,1.436816,1.299068,1.306285,1.256640,1.284707,1.299443,1.310938,1.309052,1.281954,1.337950,1.224812,1.311899,1.267446,1.090033,1.181776,1.026924,1.100724,1.022201,0.982823,0.949864,0.947452,1.029456,0.863465,0.863002,0.779224,0.878569,0.771639,0.785431,0.772247,0.691069,0.662348,0.762810,0.766260,0.687607,0.652766,0.647627,classical
5.269036,3.349222,3.538917,2.746647,2.117316,1.456076,1.241906,0.941094,0.769924,0.841367,0.890933,0.760407,0.714962,0.664559,0.570612,0.669886,0.511075,0.478466,0.555240,0.495194,0.490333,0.441598,0.403423,0.406831,0.351559,0.387579,0.421273,0.466835,0.421535,0.453971,0.366149,0.446638,0.432446,0.453629,0.413731,0.419037,0.407996,0.359703,0.367047,0.334594,0.367836,0.380562,0.351198,0.299984,0.290553,0.277990,0.291955,0.271330,0.268629,0.258021,0.238760,0.228017,0.268212,0.267896,0.217526,0.242722,0.230865,0.254861,0.244176,0.247669,classical
7.335385,10.149502,8.378412,4.784561,4.336416,4.338224,3.752989,2.889921,2.955127,3.299034,2.624996,3.021568,3.295723,4.490241,2.488463,2.969281,2.614819,2.396189,2.729473,2.201402,2.580827,1.956480,2.060619,1.959011,1.266402,1.760373,2.051275,1.856944,1.479901,1.966860,1.858715,2.071003,1.489413,2.055208,1.550264,1.441479,1.821774,1.467229,1.602490,1.497342,1.286979,1.301292,1.339967,1.105734,1.165649,1.140227,1.208040,1.159685,1.279840,1.028498,0.983555,0.937216,0.943873,1.063521,0.993079,0.811574,0.855906,0.930150,0.808379,0.806887,classical
17.548457,15.676829,7.727922,9.455818,6.564472,6.505121,4.479519,5.517976,5.257805,7.590288,4.253888,5.987498,5.271195,4.271909,4.344080,3.394165,4.410475,3.456842,4.614966,4.051874,2.817036,4.446001,3.565795,3.780139,3.411956,2.763836,3.040167,2.614426,2.446210,2.224611,3.068952,2.147388,1.764949,2.274043,2.192648,2.701161,2.166627,1.982868,1.817463,1.679750,1.814878,1.750356,1.949715,1.901565,1.858097,2.135992,1.898291,1.710332,1.412296,2.052212,1.972444,1.952409,1.563720,1.631875,1.388995,1.375550,1.439965,1.488977,1.426005,1.422450,classical
24.316239,15.232308,10.118771,8.216903,7.084825,5.327307,5.036113,4.134262,4.778385,4.171375,3.466196,3.650472,3.506910,3.087043,2.995723,2.429425,3.045364,2.593334,2.777318,2.417759,2.299727,2.314953,2.020851,2.168224,2.053588,2.055673,2.385030,2.058651,2.222821,2.153977,1.882892,2.089823,1.768957,1.927580,1.894238,1.790874,2.015161,1.893480,1.915879,1.806926,1.873351,1.823779,1.588635,1.647410,1.608043,1.631825,1.554587,1.568491,1.657140,1.624691,1.618506,1.589832,1.449319,1.322123,1.518691,1.531550,1.410061,1.388076,1.511068,1.458948,classical
20.440010,12.984345,9.647214,7.968801,5.317648,4.709686,5.496523,4.929685,3.530161,3.600815,3.557827,3.236182,2.852535,2.497099,2.883855,2.738022,2.891874,2.760697,2.609508,1.951421,2.232452,2.195306,2.040215,2.013334,2.318332,2.008222,2.236727,2.148718,2.058995,2.027060,1.873335,1.938053,1.834729,2.145214,1.951513,2.184306,2.062972,1.744092,1.932991,2.090954,1.896208,1.991028,1.649789,1.840106,1.663440,1.756190,1.603595,1.755609,1.696147,1.766159,1.770605,1.768108,1.544854,1.556892,1.573169,1.478790,1.614427,1.550040,1.554868,1.176176,classical
17.525526,11.770302,9.559484,6.747942,6.068128,5.388146,5.056996,4.289120,4.277861,3.308928,3.578455,3.295053,3.084046,2.892905,3.012573,2.642995,3.211074,2.785409,2.927258,2.606817,2.255759,2.045261,2.326335,2.238963,2.310747,2.034302,1.984724,1.985571,1.878479,2.149969,2.023895,1.752028,1.851422,1.762952,1.664501,1.670325,1.577757,1.681048,1.803368,1.493763,1.575554,1.537489,1.519776,1.340082,1.428946,1.385272,1.635228,1.411972,1.482530,1.481341,1.389581,1.535280,1.239932,1.358366,1.411021,1.270516,1.387875,1.251126,1.231011,1.288527,classical
13.919518,13.679091,10.282325,6.087273,6.328804,4.513447,4.205035,3.390293,3.426465,2.958604,3.383527,2.551650,2.270383,2.246101,2.281327,2.523673,2.363872,2.209116,2.280543,1.960146,1.866730,1.894616,1.696187,1.828110,1.963800,1.750309,1.921612,1.413789,1.559976,1.701263,1.525072,1.707656,1.423948,1.746357,1.574032,1.347430,1.407389,1.275760,1.233438,1.351995,1.120594,1.263442,1.404881,1.302608,1.211141,1.190545,1.312318,1.121816,1.093007,1.088043,1.043496,1.110871,0.928889,1.040001,0.967078,1.098712,1.008184,1.011455,1.090286,0.961175,classical
21.023441,14.967200,10.367320,7.306389,7.343243,5.702475,4.526962,4.033728,3.392917,3.625118,3.787831,3.199551,2.677281,3.033831,2.347179,2.665709,2.803449,2.250266,2.346590,2.145879,1.938875,2.184029,2.014749,2.202520,1.847575,2.194338,2.151608,2.166421,1.897083,1.962434,2.060309,1.760464,2.031871,1.991050,1.812447,1.870224,1.881962,1.933224,1.719656,1.643085,1.647982,1.793661,1.613531,1.739114,1.807233,1.560406,1.652998,1.552831,1.403190,1.462271,1.461533,1.455115,1.418319,1.498419,1.401805,1.493773,1.483664,1.426455,1.351422,1.398287,classical
18.542255,11.114778,7.562304,6.947332,6.092411,5.744731,4.172057,3.303813,3.514893,3.260573,3.651119,3.115563,2.725681,2.831122,2.203081,2.526249,2.251527,2.429963,1.919612,2.336237,1.968549,1.715628,2.098093,2.230388,2.033251,1.886814,2.295253,1.985695,1.883946,1.726775,1.607446,1.535407,1.933707,1.581029,1.624609,1.609264,1.746594,1.502921,1.581528,1.612288,1.276328,1.349836,1.456108,1.341712,1.241873,1.506896,1.505832,1.435779,1.445871,1.269027,1.281413,1.482345,1.650282,1.316780,1.297259,1.441716,1.280625,1.193572,1.144689,1.320780,classical
10.040482,6.397937,4.231020,3.593127,2.775919,3.456944,3.701218,2.346340,2.996867,2.405197,2.188406,1.754263,1.726741,1.848697,1.928595,1.832082,1.878263,1.592448,1.562502,1.261177,1.491930,1.453113,1.649684,1.558850,1.515032,1.427396,1.002675,1.231542,1.369346,0.908414,0.995831,1.134499,0.851535,0.909758,0.881591,0.760012,0.875288,0.966776,1.096670,0.980044,0.897500,0.825903,0.777385,0.652771,0.843359,0.908202,1.012079,0.882453,0.886272,0.838157,0.809266,0.803911,0.681490,0.787389,0.726296,0.712962,0.707471,0.649956,0.694771,0.684226,classical
6.330805,4.670683,3.406972,2.655084,2.678179,2.166102,2.071026,1.800123,1.416836,1.395789,1.091191,1.242437,1.051635,1.131518,1.062408,0.952217,0.995639,0.884759,0.860027,0.795737,0.804575,0.778912,0.622094,0.656033,0.588471,0.581289,0.558481,0.575974,0.578610,0.579400,0.553553,0.595287,0.607352,0.608944,0.536915,0.595737,0.570771,0.562567,0.513849,0.510865,0.483957,0.463520,0.465345,0.428033,0.451958,0.426573,0.383233,0.427054,0.381701,0.355688,0.380385,0.343813,0.358215,0.340396,0.369001,0.360064,0.351579,0.353024,0.321829,0.317540,classical
8.336322,4.998826,4.479316,3.571260,3.876424,3.627652,3.002763,2.387698,2.412939,2.626103,2.550384,2.271839,1.742786,1.578759,1.705017,1.743387,1.738865,1.472494,1.256043,1.439075,1.271677,1.520213,1.633516,1.298070,1.243522,0.969498,0.954750,1.033727,1.083118,0.992693,1.017833,1.060364,1.001248,1.184852,1.170309,1.066020,0.988081,0.966142,0.932961,0.951623,0.876303,0.830169,0.821055,0.873302,1.013608,0.904721,0.902778,0.804463,0.794511,0.856088,0.743513,0.662252,0.768433,0.724113,0.741314,0.792791,0.696852,0.634945,0.675567,0.699973,classical
14.019399,11.110843,7.836325,7.679422,5.084492,4.454972,4.746795,3.298730,4.250013,2.947671,3.042354,2.568199,2.544415,2.422649,2.231109,2.313964,2.032960,2.189377,2.049616,1.740500,1.996402,1.864387,1.824401,1.647151,1.881770,1.931350,1.535361,1.551728,1.628056,1.349034,1.548969,1.409805,1.170857,1.252224,1.203911,1.214743,1.153398,1.232294,1.057456,1.148194,1.024468,1.325082,1.133317,1.194520,0.944237,0.936916,0.832588,1.075406,1.133219,0.957618,1.001114,0.997216,1.003551,0.978316,0.955280,0.884749,0.863355,0.873218,0.807808,0.869816,classical
9.045225,7.699434,6.187199,5.288706,5.620395,5.071602,4.948309,3.468545,3.598358,3.092011,3.557624,4.622708,3.561845,2.637955,2.558941,2.378559,2.484257,2.807031,2.171332,2.183491,1.832094,1.825075,2.133330,2.665710,4.224363,2.164825,2.372457,1.922595,1.674194,1.811331,1.583232,1.857187,1.825700,1.738074,1.526304,1.623592,1.801060,2.084564,1.805556,1.513814,1.361574,1.431605,1.311143,1.386178,1.417330,1.408270,1.272061,1.356851,1.424383,2.216151,1.586298,1.276557,1.237992,1.045868,1.016464,0.951753,1.153210,1.134363,1.013541,0.907725,classical
9.457084,10.595348,7.930907,8.542698,6.639636,5.381614,5.047187,5.341157,3.908006,3.769256,3.552693,3.392454,2.846574,2.425676,2.447064,2.299125,2.529523,2.481704,2.279802,2.161249,2.248384,2.135348,2.285907,2.199025,1.988965,1.836652,1.975588,2.122723,1.729575,1.877871,1.731010,1.759630,1.781132,1.673828,1.765561,1.665801,1.746733,1.602960,1.608344,1.329794,1.351264,1.604747,1.663218,1.472375,1.436427,1.636814,1.361425,1.343720,1.461516,1.352750,1.108796,1.325343,1.190060,1.305437,1.122373,1.014215,1.072818,1.169255,1.217893,1.072686,classical
