@RELATION ISMIRgenre.ssd

@ATTRIBUTE term0	REAL
@ATTRIBUTE term1	REAL
@ATTRIBUTE term2	REAL
@ATTRIBUTE term3	REAL
@ATTRIBUTE term4	REAL
@ATTRIBUTE term5	REAL
@ATTRIBUTE term6	REAL
@ATTRIBUTE term7	REAL
@ATTRIBUTE term8	REAL
@ATTRIBUTE term9	REAL
@ATTRIBUTE term10	REAL
@ATTRIBUTE term11	REAL
@ATTRIBUTE term12	REAL
@ATTRIBUTE term13	REAL
@ATTRIBUTE term14	REAL
@ATTRIBUTE term15	REAL
@ATTRIBUTE term16	REAL
@ATTRIBUTE term17	REAL
@ATTRIBUTE term18	REAL
@ATTRIBUTE term19	REAL
@ATTRIBUTE term20	REAL
@ATTRIBUTE term21	REAL
@ATTRIBUTE term22	REAL
@ATTRIBUTE term23	REAL
@ATTRIBUTE term24	REAL
@ATTRIBUTE term25	REAL
@ATTRIBUTE term26	REAL
@ATTRIBUTE term27	REAL
@ATTRIBUTE term28	REAL
@ATTRIBUTE term29	REAL
@ATTRIBUTE term30	REAL
@ATTRIBUTE term31	REAL
@ATTRIBUTE term32	REAL
@ATTRIBUTE term33	REAL
@ATTRIBUTE term34	REAL
@ATTRIBUTE term35	REAL
@ATTRIBUTE term36	REAL
@ATTRIBUTE term37	REAL
@ATTRIBUTE term38	REAL
@ATTRIBUTE term39	REAL
@ATTRIBUTE term40	REAL
@ATTRIBUTE term41	REAL
@ATTRIBUTE term42	REAL
@ATTRIBUTE term43	REAL
@ATTRIBUTE term44	REAL
@ATTRIBUTE term45	REAL
@ATTRIBUTE term46	REAL
@ATTRIBUTE term47	REAL
@ATTRIBUTE term48	REAL
@ATTRIBUTE term49	REAL
@ATTRIBUTE term50	REAL
@ATTRIBUTE term51	REAL
@ATTRIBUTE term52	REAL
@ATTRIBUTE term53	REAL
@ATTRIBUTE term54	REAL
@ATTRIBUTE term55	REAL
@ATTRIBUTE term56	REAL
@ATTRIBUTE term57	REAL
@ATTRIBUTE term58	REAL
@ATTRIBUTE term59	REAL
@ATTRIBUTE term60	REAL
@ATTRIBUTE term61	REAL
@ATTRIBUTE term62	REAL
@ATTRIBUTE term63	REAL
@ATTRIBUTE term64	REAL
@ATTRIBUTE term65	REAL
@ATTRIBUTE term66	REAL
@ATTRIBUTE term67	REAL
@ATTRIBUTE term68	REAL
@ATTRIBUTE term69	REAL
@ATTRIBUTE term70	REAL
@ATTRIBUTE term71	REAL
@ATTRIBUTE term72	REAL
@ATTRIBUTE term73	REAL
@ATTRIBUTE term74	REAL
@ATTRIBUTE term75	REAL
@ATTRIBUTE term76	REAL
@ATTRIBUTE term77	REAL
@ATTRIBUTE term78	REAL
@ATTRIBUTE term79	REAL
@ATTRIBUTE term80	REAL
@ATTRIBUTE term81	REAL
@ATTRIBUTE term82	REAL
@ATTRIBUTE term83	REAL
@ATTRIBUTE term84	REAL
@ATTRIBUTE term85	REAL
@ATTRIBUTE term86	REAL
@ATTRIBUTE term87	REAL
@ATTRIBUTE term88	REAL
@ATTRIBUTE term89	REAL
@ATTRIBUTE term90	REAL
@ATTRIBUTE term91	REAL
@ATTRIBUTE term92	REAL
@ATTRIBUTE term93	REAL
@ATTRIBUTE term94	REAL
@ATTRIBUTE term95	REAL
@ATTRIBUTE term96	REAL
@ATTRIBUTE term97	REAL
@ATTRIBUTE term98	REAL
@ATTRIBUTE term99	REAL
@ATTRIBUTE term100	REAL
@ATTRIBUTE term101	REAL
@ATTRIBUTE term102	REAL
@ATTRIBUTE term103	REAL
@ATTRIBUTE term104	REAL
@ATTRIBUTE term105	REAL
@ATTRIBUTE term106	REAL
@ATTRIBUTE term107	REAL
@ATTRIBUTE term108	REAL
@ATTRIBUTE term109	REAL
@ATTRIBUTE term110	REAL
@ATTRIBUTE term111	REAL
@ATTRIBUTE term112	REAL
@ATTRIBUTE term113	REAL
@ATTRIBUTE term114	REAL
@ATTRIBUTE term115	REAL
@ATTRIBUTE term116	REAL
@ATTRIBUTE term117	REAL
@ATTRIBUTE term118	REAL
@ATTRIBUTE term119	REAL
@ATTRIBUTE term120	REAL
@ATTRIBUTE term121	REAL
@ATTRIBUTE term122	REAL
@ATTRIBUTE term123	REAL
@ATTRIBUTE term124	REAL
@ATTRIBUTE term125	REAL
@ATTRIBUTE term126	REAL
@ATTRIBUTE term127	REAL
@ATTRIBUTE term128	REAL
@ATTRIBUTE term129	REAL
@ATTRIBUTE term130	REAL
@ATTRIBUTE term131	REAL
@ATTRIBUTE term132	REAL
@ATTRIBUTE term133	REAL
@ATTRIBUTE term134	REAL
@ATTRIBUTE term135	REAL
@ATTRIBUTE term136	REAL
@ATTRIBUTE term137	REAL
@ATTRIBUTE term138	REAL
@ATTRIBUTE term139	REAL
@ATTRIBUTE term140	REAL
@ATTRIBUTE term141	REAL
@ATTRIBUTE term142	REAL
@ATTRIBUTE term143	REAL
@ATTRIBUTE term144	REAL
@ATTRIBUTE term145	REAL
@ATTRIBUTE term146	REAL
@ATTRIBUTE term147	REAL
@ATTRIBUTE term148	REAL
@ATTRIBUTE term149	REAL
@ATTRIBUTE term150	REAL
@ATTRIBUTE term151	REAL
@ATTRIBUTE term152	REAL
@ATTRIBUTE term153	REAL
@ATTRIBUTE term154	REAL
@ATTRIBUTE term155	REAL
@ATTRIBUTE term156	REAL
@ATTRIBUTE term157	REAL
@ATTRIBUTE term158	REAL
@ATTRIBUTE term159	REAL
@ATTRIBUTE term160	REAL
@ATTRIBUTE term161	REAL
@ATTRIBUTE term162	REAL
@ATTRIBUTE term163	REAL
@ATTRIBUTE term164	REAL
@ATTRIBUTE term165	REAL
@ATTRIBUTE term166	REAL
@ATTRIBUTE term167	REAL
@ATTRIBUTE class	{classical,electronic,jazz_blues,metal_punk,rock_pop,world}

@DATA
7.678105,10.700964,8.159326,8.503980,6.234302,6.124780,5.411781,5.196990,4.127385,3.568048,3.431261,3.426113,4.254763,4.684250,5.661084,5.817309,5.172923,4.686228,3.639066,2.686413,2.133222,1.596638,0.989191,0.106003,17.896856,10.859392,11.154867,10.501668,6.722287,6.049457,5.230117,5.151380,3.124898,2.171925,1.744852,1.872189,3.108982,4.604650,6.428966,6.616006,6.244461,6.521222,2.690457,1.445160,0.981258,0.551673,0.294716,0.016235,0.646826,0.666957,1.201065,1.018559,1.260856,1.288860,1.305944,1.267196,1.417983,1.197972,0.856231,0.834803,0.740756,0.815127,0.836069,0.910889,1.270798,1.548645,1.310662,1.083849,1.319422,1.001896,1.117215,3.592420,2.151115,4.057812,5.471503,4.641946,5.318251,5.450026,5.123000,4.860187,5.880966,5.120138,3.887218,3.956921,3.535223,3.524319,3.908278,4.105864,5.858017,6.914568,5.979678,4.722836,6.455145,5.016063,5.327201,48.902217,6.201244,10.389563,7.706945,8.082241,5.761945,5.654935,4.881295,4.653460,3.763323,3.295864,3.243269,3.248388,4.016232,4.338322,5.280549,5.422715,4.708579,4.099440,3.348627,2.454793,1.948205,1.490961,0.918187,0.069248,1.137994,3.198974,1.960340,2.632308,1.429184,1.592432,1.524216,1.415720,1.160507,1.085044,0.958352,0.905292,1.129343,1.127916,1.443553,1.542247,1.383196,1.278054,1.064198,0.703475,0.582132,0.364748,0.154501,0.001066,16.720112,22.329291,22.647102,21.437923,17.363216,17.062734,15.371999,14.385510,12.234150,10.290552,8.573257,9.237608,11.020644,12.362541,15.338065,15.919830,15.987960,15.208552,10.850823,7.441968,6.374721,4.122797,2.715147,0.551086,electronic
5.918658,8.140407,7.038455,7.323676,5.462604,5.846834,5.640905,5.613726,5.064415,4.646750,4.563138,4.219778,5.202576,5.434616,6.295409,6.043687,5.683203,5.175618,4.336230,3.785956,3.048790,3.197226,1.906022,0.253211,15.966211,10.388663,8.423373,9.140356,6.255984,4.660456,3.841766,4.095004,4.179009,3.573626,3.764110,3.133046,4.475477,5.417385,7.985295,7.772070,7.818401,5.591406,4.282608,4.030831,2.216993,2.467934,0.894474,0.036531,0.620595,0.793339,1.185757,0.790145,1.165619,1.004227,0.852213,0.751518,1.141496,1.179284,1.328410,1.064639,1.366695,1.207340,1.052254,1.130481,1.151053,0.967426,0.927512,1.012837,0.660665,0.281582,0.261545,0.431077,1.904443,3.778858,5.056963,3.544041,4.536716,4.194989,3.941189,3.675242,4.793412,4.623420,5.457225,4.488308,5.754642,5.328120,4.305785,4.330794,4.626122,4.438368,4.113597,4.888763,3.821950,2.161828,2.038652,2.822042,4.242094,7.733020,6.517183,6.815583,4.908665,5.466851,5.356886,5.330125,4.658380,4.247127,4.177828,3.909131,4.785492,4.997700,5.742148,5.433634,5.056590,4.725029,3.933163,3.485008,2.966037,3.098371,1.860767,0.252426,0.693540,1.847045,1.762241,1.874337,1.197088,1.864662,1.769903,1.626605,1.493046,1.368461,1.263991,1.276962,1.600531,1.600099,1.610753,1.629808,1.372932,1.185389,0.877118,0.724345,0.442166,0.664108,0.434562,0.001066,14.667874,19.314731,18.842478,18.004372,15.681531,14.626499,13.285037,13.936068,13.638345,12.302496,13.355207,11.872724,14.694439,16.170874,17.398699,17.304089,17.933833,16.024667,12.913744,12.724100,8.842331,7.233608,4.196945,0.730618,electronic
5.571778,8.429667,8.582584,8.551866,5.998498,6.442480,5.191297,5.114130,4.639224,3.963527,4.025034,3.920509,4.981922,4.966189,5.891133,5.913139,5.049564,4.509783,3.533416,2.631236,2.028278,1.529600,0.997338,0.120054,10.402270,10.782212,9.905630,12.134666,8.634960,8.546534,5.962835,5.636846,5.230839,4.201258,4.566382,5.188915,8.543893,9.183453,13.738600,13.772224,10.093408,9.055705,4.785544,2.735975,1.523674,0.941148,0.493158,0.025372,1.620305,0.798468,0.683738,0.637993,1.030905,0.965623,0.974236,0.859796,1.096115,1.296004,1.129358,1.262681,1.307440,1.518275,1.516770,1.437110,1.596291,2.029852,1.859006,1.985170,1.721861,1.337876,1.158337,1.506327,5.722619,3.671278,3.943316,3.133306,4.401535,3.963373,4.100327,3.423167,4.162797,5.152557,3.771547,4.204985,4.301876,5.283981,5.506655,4.754134,5.531983,7.950378,6.900608,7.695455,6.002124,4.382529,3.553713,4.584002,4.617787,7.918565,8.198898,8.079239,5.447772,5.926197,4.713275,4.616531,4.106785,3.447334,3.330131,3.165866,4.011591,3.984321,4.543521,4.526418,3.905897,3.337997,2.688341,2.017738,1.567034,1.154463,0.716981,0.038556,1.194050,1.934545,2.153728,2.152302,1.084919,1.599275,1.202857,1.222679,1.126636,1.004144,0.999683,0.899279,1.162305,1.272310,1.467062,1.599532,1.427928,1.388852,1.167528,0.861841,0.599798,0.369225,0.085464,0.001066,17.195075,20.149585,19.599516,19.877091,17.859268,17.405985,15.076137,13.423879,13.660034,12.670495,12.040882,12.815957,16.356267,17.501777,23.469875,20.486715,19.368677,19.140273,13.603219,10.788186,7.497272,5.097672,3.356506,0.761010,electronic
3.399976,5.427847,4.555086,3.478250,3.220964,2.876084,2.490481,2.622749,1.895334,1.419413,1.904704,1.551077,2.157621,2.578101,2.712042,2.741420,2.534536,2.404513,1.962222,1.524125,1.266321,0.982396,0.516637,0.035401,2.230991,6.966005,4.690740,2.993979,2.682965,2.015301,1.553432,1.977240,1.409844,0.707479,1.898373,1.444826,2.697868,4.344256,4.823819,5.937245,4.871780,4.610787,3.324505,2.313774,1.924708,1.373085,0.507119,0.009603,0.589182,1.235252,1.440366,1.523483,1.097999,1.221851,1.016353,1.299416,1.530446,1.558788,2.017229,1.905224,1.799987,1.781291,2.003499,2.450602,2.118820,2.117497,1.967005,1.896354,2.017528,2.143370,2.167419,3.431754,3.931773,5.460011,6.516598,7.019787,5.321867,4.798003,4.349036,5.102278,5.405142,5.914836,9.469154,7.031234,6.908440,6.736076,7.856202,10.193820,8.438309,7.995280,7.116622,6.725634,7.039624,7.597403,7.751243,14.968255,3.285994,5.038536,4.195136,3.090591,2.950330,2.557834,2.273406,2.343216,1.555006,1.191441,1.544551,1.142779,1.652929,1.943154,2.029623,1.969534,1.808117,1.728993,1.384312,1.007588,0.778566,0.580242,0.245383,0.001066,0.432559,1.185271,0.911808,0.874690,0.682473,0.623492,0.479640,0.552951,0.361413,0.269146,0.272917,0.218526,0.290596,0.307229,0.357892,0.362425,0.298891,0.256281,0.115472,0.047067,0.030746,0.008747,0.001385,0.001066,8.891370,15.922989,14.659811,11.629504,9.109427,7.983576,6.774764,7.749618,6.414176,5.239947,9.132941,7.113507,9.800364,11.412767,13.324489,16.069608,13.163767,12.504446,9.782586,8.213392,7.721559,6.147963,3.750255,0.557141,electronic
2.772234,3.977130,4.373486,4.747699,2.725982,3.620331,2.852532,2.419867,1.794389,1.381314,1.963115,2.323020,3.377726,2.952796,3.010534,2.361406,2.084367,2.024622,1.776863,1.417355,1.075269,0.744870,0.385459,0.024863,3.278989,6.992036,4.033245,4.342304,2.500461,2.558031,2.160626,2.054615,0.680332,0.476666,1.063147,1.737244,5.150371,2.652972,1.400213,0.841000,0.797525,0.776311,0.744796,0.513515,0.410940,0.255965,0.087898,0.002448,0.466575,0.612346,0.184238,0.634184,1.087282,0.921837,0.961724,1.439719,1.251066,1.453298,1.908983,1.950471,1.776010,2.000897,1.344654,1.835147,1.809761,1.625608,1.760846,1.424721,1.247201,1.961622,0.916787,1.352225,3.028834,9.875877,2.748526,2.808530,3.750950,4.107225,3.875229,5.446405,5.715715,6.393325,9.533977,12.940987,9.276399,11.254439,7.363160,11.335260,8.815410,8.528418,10.001445,7.588674,6.772513,15.388372,4.147167,3.334593,2.988135,4.645110,4.441315,4.406845,2.296639,3.466371,2.557786,2.074483,1.658324,1.221100,1.696812,1.998733,2.824409,2.568530,2.821471,2.168367,1.911153,1.876527,1.656437,1.324463,0.992852,0.666556,0.365164,0.007869,0.055732,0.075342,0.491333,1.132792,0.478034,0.946835,0.635923,0.546802,0.456282,0.343133,0.561795,0.601782,0.757248,0.864014,1.084029,0.917706,0.796203,0.794762,0.728121,0.544099,0.382279,0.230660,0.067077,0.001066,7.823134,10.894796,10.480762,10.601093,7.922468,9.005753,7.931099,7.931887,5.472485,4.804859,6.525861,7.581144,11.551959,9.468108,7.999259,6.896698,6.495630,6.167053,6.170739,4.820913,3.715648,2.733951,1.248070,0.174372,electronic
3.435330,5.108788,5.043074,4.516878,3.082774,3.554464,2.702360,2.841029,2.438205,2.284211,2.540981,2.536332,3.230552,3.439068,3.834539,3.676725,3.506331,3.160556,2.776434,2.387291,1.792010,1.608508,0.909603,0.072222,2.334726,5.250758,4.640546,2.969302,2.289597,2.491278,1.716129,1.983278,1.421930,1.418531,1.773169,1.765045,4.411958,3.948730,3.362713,2.351954,2.372612,2.026430,2.154368,1.770956,0.981769,0.753406,0.265209,0.010971,1.032731,0.879760,1.560217,1.018538,0.910860,0.917256,1.182880,1.336229,1.148197,1.281434,1.266709,1.132950,1.655268,1.224568,1.182873,1.035957,1.398098,1.353565,1.914270,1.760578,1.367386,1.260462,1.085392,1.820813,4.763637,3.757934,7.197458,4.832968,3.977597,4.390835,5.221665,5.631617,4.709987,5.039963,4.867569,4.118901,5.977208,4.399673,4.698843,4.437169,6.088281,5.315367,8.397802,8.639272,5.007825,4.367814,3.889310,6.017351,3.194375,4.680432,4.697757,4.290893,2.842834,3.300769,2.484630,2.530265,2.194417,2.013377,2.214808,2.186217,2.610543,2.960948,3.429676,3.363512,3.162686,2.846118,2.426813,2.119992,1.534811,1.367778,0.791188,0.021463,0.825786,1.269341,1.375491,1.300232,0.613174,0.916662,0.679891,0.749411,0.612644,0.546510,0.609205,0.574811,0.780197,0.716378,1.070861,1.147309,1.225676,1.080196,0.928339,0.652293,0.462541,0.393810,0.167204,0.001066,9.645062,13.108329,15.618554,11.531445,7.948487,9.149325,7.369296,8.262203,7.258340,7.159743,7.946177,7.442469,11.422237,10.543588,11.103089,10.093706,10.500011,9.376821,10.528695,9.328261,6.033148,4.964863,2.707250,0.511362,electronic
2.843196,3.483270,4.125043,3.724052,2.532313,2.355614,2.195607,2.103141,2.170350,1.904840,1.761476,1.735603,1.848095,1.874761,1.984409,2.119675,2.003326,1.870186,1.573124,1.350703,1.124948,0.885896,0.374377,0.008174,1.695353,3.138914,3.613595,2.175389,1.828768,1.993820,1.997855,1.310144,2.171748,1.339019,1.266622,1.563614,1.596595,1.477147,1.687721,2.298174,2.111306,1.641755,1.120049,0.865575,0.460665,0.251843,0.073982,0.000323,0.395798,0.908810,0.994628,0.709057,0.822016,1.467497,1.216181,1.080264,1.319469,1.204761,1.154632,1.327974,1.588548,1.243287,1.195082,1.545880,1.541115,1.350570,1.193563,1.343706,1.173248,1.373597,1.048591,3.203720,2.765779,3.753580,3.969700,3.227196,3.127328,5.971245,4.337998,3.946892,4.802478,4.572245,4.674720,5.165824,6.763782,4.804090,4.437468,5.836199,5.848954,5.007090,4.176228,4.732321,4.642901,8.846792,3.506944,18.492355,2.853163,3.190110,3.811327,3.541556,2.227692,2.021373,1.834768,1.839516,1.748165,1.618192,1.517325,1.472639,1.555932,1.615970,1.645604,1.682231,1.604448,1.494840,1.235465,1.021664,0.988956,0.819142,0.294936,0.001075,0.450139,0.624020,0.906695,1.061591,0.424443,0.494024,0.431540,0.437980,0.394837,0.364586,0.267270,0.262365,0.297059,0.291730,0.333272,0.440187,0.421751,0.448970,0.373151,0.357276,0.300388,0.190367,0.034999,0.001066,6.109681,9.731894,10.725099,8.667217,6.766719,8.530509,7.695516,6.292965,7.703658,6.425280,5.928004,6.659699,7.425454,6.733684,7.000345,8.311016,7.883099,6.811766,5.014810,4.570320,3.539471,2.485128,1.251291,0.113704,electronic
3.583078,6.166391,5.009880,5.078995,2.747563,3.408683,2.750449,2.910612,2.479792,2.160420,2.057000,1.987662,2.689784,2.794456,3.683067,3.486146,3.330221,3.171037,2.689433,1.861145,1.357231,0.969182,0.575862,0.036722,1.892377,2.972452,1.910625,2.546349,0.948565,1.290139,0.871430,1.291041,1.033842,0.717427,0.721033,0.799247,1.046967,1.142069,1.831221,2.597872,3.531243,3.081744,2.739943,1.250262,0.772787,0.341862,0.172912,0.005648,0.418718,0.508453,0.522990,0.565704,0.730688,0.798038,0.850184,0.780614,0.831760,0.791816,1.002565,1.462644,0.887061,0.774833,0.756900,1.129198,1.654777,1.266847,1.295245,1.242831,1.602079,1.817942,2.651080,3.201604,2.862889,3.577816,3.627761,3.495879,3.774999,4.668168,4.190727,3.831286,4.060157,4.013102,4.200182,6.779730,3.935175,3.818230,3.593043,4.722810,7.082397,4.825048,4.622073,4.903348,7.258661,11.206688,34.403295,15.838617,3.458375,6.042770,4.904405,4.905027,2.612548,3.319118,2.614316,2.733042,2.326119,2.057437,1.900309,1.815722,2.541541,2.655748,3.498109,3.187045,2.892016,2.820940,2.299471,1.633631,1.179925,0.841066,0.480227,0.008034,0.745323,1.874973,1.640156,1.665481,0.665520,1.105544,0.938104,0.910771,0.656078,0.591993,0.572023,0.547741,0.801179,0.881339,1.198120,1.049745,0.905952,0.756088,0.567047,0.350555,0.251434,0.163283,0.044741,0.001066,7.966611,12.321793,9.955830,10.642672,6.486940,7.835582,6.387244,6.950874,6.152528,5.544217,5.358362,6.267598,6.699833,7.153661,8.734148,10.726161,12.584329,9.792082,8.731458,6.360997,5.189828,3.602287,2.352100,0.452099,electronic
4.914562,7.239373,6.396258,6.426192,3.803928,3.970116,3.905974,3.177981,2.837509,2.410193,2.837521,2.536865,3.114884,3.593941,4.178850,4.354582,3.763433,3.224350,2.610152,1.891252,1.336316,0.907424,0.450257,0.027000,3.568946,5.046438,4.273216,4.972394,3.208383,2.895801,2.703470,1.397943,1.448106,1.600912,1.596173,1.582567,2.247844,3.321717,4.464974,5.083226,5.297566,3.621593,2.598510,1.529395,0.812306,0.375677,0.113396,0.002013,0.530157,0.318050,0.377187,0.335752,0.890531,0.878859,0.856447,0.724127,1.197636,1.362983,0.916621,1.228522,0.906402,0.918883,0.958274,0.949993,1.392601,1.329507,1.344475,1.320213,1.374763,1.238700,1.120818,3.875414,3.118673,3.106042,3.491493,2.714988,3.928520,3.794443,3.756753,3.353140,5.229821,5.476204,4.084034,5.121973,3.590952,3.812170,3.893466,3.732142,5.429324,4.944056,5.153893,5.720926,6.049514,6.054382,5.966032,43.874280,4.731284,7.100605,6.294813,6.173819,3.473123,3.656784,3.633705,2.993148,2.621535,2.110570,2.633820,2.259854,2.802741,3.276657,3.720465,3.896842,3.070415,2.664172,2.151445,1.540009,1.111503,0.790809,0.405499,0.008466,1.214045,1.932107,1.691559,1.899909,0.847834,1.037770,0.957488,0.981451,0.795263,0.553778,0.675097,0.625423,0.860000,0.856284,1.039049,1.125809,0.885686,0.832421,0.547817,0.308561,0.168604,0.073415,0.022043,0.001066,10.921276,14.519041,13.077522,13.150332,10.083051,10.380774,10.230212,7.193679,8.110351,7.524450,7.515469,8.184860,8.618177,10.504014,11.773948,11.908298,12.624928,10.145059,7.715326,5.582776,4.251262,2.905516,1.502737,0.227623,electronic
6.299044,3.686293,2.471832,2.741500,2.840787,3.756027,2.677050,2.652112,2.467294,1.990993,1.874353,2.611682,3.359685,3.878168,4.405012,4.834607,4.253947,3.827041,3.065081,2.562631,2.047978,1.742935,1.150433,0.149106,4.503044,4.399724,2.132766,1.306968,1.814151,2.176367,1.245591,1.045274,0.935325,0.772230,0.609871,1.166499,2.269748,2.836878,2.882359,4.200911,3.418342,2.259520,1.236624,0.781056,0.637488,0.550629,0.300422,0.015862,0.146404,0.689685,2.193738,0.630836,0.497222,0.308877,0.552025,0.561893,0.547787,0.817067,0.776495,0.991928,0.786438,0.850790,0.733221,1.032934,1.100514,0.827422,0.509035,0.134582,0.084713,0.090688,0.075499,0.786878,2.690679,2.531553,9.724786,4.511767,2.935544,2.588276,2.863530,2.915285,2.932242,3.625633,3.525541,4.766844,3.478153,3.847037,3.379399,4.242803,4.442171,3.591381,3.018803,2.645483,2.427130,2.354531,2.357816,3.686434,6.259587,3.143253,2.294056,2.760010,2.756779,3.681849,2.533319,2.500324,2.350768,1.859058,1.761931,2.467482,3.171429,3.640759,4.128406,4.474780,3.879880,3.615308,2.970121,2.587583,2.069883,1.758908,1.189572,0.137319,1.276932,0.419622,0.201025,0.454606,0.426074,0.953409,0.634516,0.729099,0.639057,0.464852,0.409249,0.688237,0.891909,1.101664,1.396535,1.546652,1.446436,1.426817,1.094061,0.855184,0.567606,0.416270,0.170000,0.001516,12.765336,8.887950,9.433158,7.372263,7.451734,8.288797,6.445696,6.027274,5.607487,5.277181,4.870772,7.510505,7.978812,9.270786,9.754113,12.349271,11.748394,8.821775,6.379439,5.120144,4.246121,3.730922,2.413119,0.522441,electronic
5.379087,4.407810,3.131903,3.562371,2.690770,2.860053,2.760303,3.365148,2.089291,2.418163,2.546414,1.863155,2.871712,2.914856,3.587553,3.908602,3.723036,3.666371,2.938467,2.528452,2.122687,1.884048,1.319704,0.222899,4.934728,10.252502,4.873002,1.803436,2.509192,1.477141,1.313876,2.754741,0.763447,1.031510,0.927078,0.866572,1.173678,1.080583,1.602330,1.669032,1.444445,1.262789,0.750946,0.533594,0.563267,0.564472,0.325123,0.022136,0.155137,1.271540,2.240560,0.735953,0.895583,0.714797,1.134564,1.088810,0.870740,0.657997,0.500660,0.979868,0.550217,0.618990,0.341743,0.594270,0.614396,0.548503,0.649746,0.628616,0.652141,0.784307,0.526844,2.889614,3.900288,5.867124,11.163193,5.071770,4.290728,3.835994,4.995195,4.806354,4.051762,3.634307,3.252901,4.329225,3.974192,3.927073,3.262419,3.768135,3.665628,3.665150,3.820871,4.011712,4.367700,6.827476,3.534781,49.909975,5.272038,3.619773,2.778254,3.495354,2.483678,2.738130,2.555371,3.107561,1.949993,2.335359,2.466422,1.685956,2.821726,2.862695,3.576683,3.817826,3.625588,3.567161,2.834876,2.471811,2.055385,1.843765,1.288685,0.209942,0.808775,0.459264,0.486000,0.789013,0.339531,0.635109,0.753194,0.781922,0.543266,0.559807,0.604792,0.318762,0.725409,0.885928,0.871867,1.288333,1.349464,1.435249,1.159853,1.097706,0.738678,0.555356,0.340530,0.007491,10.909332,13.970439,13.105183,8.871111,7.415390,6.930443,7.496319,9.614927,5.645974,5.986286,5.637798,5.135405,6.406779,6.615654,7.429497,8.539936,7.895189,7.484876,6.019227,5.143710,4.545406,4.135040,2.839515,0.618306,electronic
5.767035,5.994832,3.910057,3.160573,3.792478,3.725017,3.342569,4.321872,4.074262,2.922529,3.584242,3.034940,3.561974,3.654267,3.807823,3.842405,3.311538,3.040856,2.600715,2.071463,1.727330,1.506586,1.006652,0.141945,3.494873,9.535286,6.564223,1.882833,2.520673,2.393740,2.500958,3.202979,2.307449,1.506522,1.673455,1.281526,1.893808,1.507729,1.960633,2.515374,1.788124,1.507015,1.130982,0.925555,0.811668,0.796287,0.434459,0.015439,0.001282,0.715762,1.819068,0.735090,0.628471,0.764417,1.003056,0.752921,0.861196,0.839022,0.851902,0.800029,0.855971,0.838359,1.023384,1.139248,1.047894,0.955204,0.576126,0.329286,0.272211,0.445611,0.389145,1.102323,3.206407,3.622493,8.803405,4.153403,3.188938,3.578335,4.489072,3.390425,3.815832,3.982731,3.929252,3.772706,3.957669,4.726327,4.655342,4.618951,4.594310,4.223860,3.341698,2.814833,2.829095,3.142758,3.259024,8.130730,5.867364,5.179352,3.429331,3.067377,3.590958,3.497465,3.100294,4.054505,3.840174,2.767226,3.386047,2.855743,3.353236,3.503198,3.594242,3.531143,3.075490,2.851598,2.557845,2.165436,1.867106,1.608358,1.084498,0.152788,1.286279,0.539649,0.456063,0.575127,0.831630,0.858961,0.710606,1.131026,1.287306,0.812029,1.163698,0.970923,1.135916,1.318417,1.462233,1.475348,1.274787,1.094504,0.825346,0.473729,0.301163,0.190207,0.044115,0.001214,10.894428,13.755258,13.949752,8.539320,8.963453,9.118857,9.174550,10.351079,9.617575,7.357689,8.432932,7.145432,8.869660,8.841696,9.304647,9.860368,8.257688,7.208467,5.867367,4.719977,3.858045,3.737342,2.365010,0.463358,electronic
6.408292,4.848460,4.706215,4.578403,3.881263,3.603113,3.099479,3.410838,2.746657,2.217766,2.435595,1.994260,2.546712,2.453911,3.269039,3.240308,2.965665,2.954569,2.810434,2.361747,1.806007,1.477348,1.027021,0.138736,3.248550,8.833012,6.274621,2.617247,2.934568,1.651683,1.253183,1.177892,0.965305,0.825728,0.714347,0.541661,0.728225,0.663143,1.243269,1.190716,0.742803,0.731396,0.695909,0.656563,0.638597,0.655463,0.395789,0.020082,0.291611,1.023984,1.350309,0.692232,0.597002,0.631307,0.614597,0.390902,0.596056,0.622594,0.542741,0.606962,0.619958,0.584638,0.749292,0.908282,0.969319,1.017462,0.883143,0.861344,1.267664,1.247999,0.934500,1.223977,4.895403,4.642180,6.156697,3.999946,3.014474,3.301971,3.364017,3.076742,3.277755,3.168393,3.220919,3.483866,3.513512,3.311283,3.887311,3.963471,4.696301,4.528560,3.986445,3.740191,4.930454,4.721602,3.736410,4.845875,6.612413,4.589805,4.535448,4.484456,3.660355,3.456202,2.973617,3.358464,2.633330,2.083881,2.346749,1.915537,2.471133,2.389302,3.139594,3.056732,2.849858,2.828780,2.692975,2.240126,1.650477,1.278032,0.919954,0.086118,2.708493,0.451895,0.700054,1.269540,0.734163,1.034590,0.844976,1.052895,0.871081,0.555138,0.742364,0.594558,0.798630,0.886297,1.213278,1.408007,1.431551,1.516317,1.437982,1.079826,0.750996,0.526071,0.268393,0.002922,10.627664,12.752208,14.653525,10.914824,9.518746,8.184874,7.085158,7.082450,6.141396,5.362924,5.306959,4.689985,5.608377,5.215678,7.078933,6.929850,6.367463,5.968380,5.441371,4.831801,4.434001,4.055694,2.751893,0.519574,electronic
