@RELATION ISMIRrhythm.ssd

@ATTRIBUTE term0	REAL
@ATTRIBUTE term1	REAL
@ATTRIBUTE term2	REAL
@ATTRIBUTE term3	REAL
@ATTRIBUTE term4	REAL
@ATTRIBUTE term5	REAL
@ATTRIBUTE term6	REAL
@ATTRIBUTE term7	REAL
@ATTRIBUTE term8	REAL
@ATTRIBUTE term9	REAL
@ATTRIBUTE term10	REAL
@ATTRIBUTE term11	REAL
@ATTRIBUTE term12	REAL
@ATTRIBUTE term13	REAL
@ATTRIBUTE term14	REAL
@ATTRIBUTE term15	REAL
@ATTRIBUTE term16	REAL
@ATTRIBUTE term17	REAL
@ATTRIBUTE term18	REAL
@ATTRIBUTE term19	REAL
@ATTRIBUTE term20	REAL
@ATTRIBUTE term21	REAL
@ATTRIBUTE term22	REAL
@ATTRIBUTE term23	REAL
@ATTRIBUTE term24	REAL
@ATTRIBUTE term25	REAL
@ATTRIBUTE term26	REAL
@ATTRIBUTE term27	REAL
@ATTRIBUTE term28	REAL
@ATTRIBUTE term29	REAL
@ATTRIBUTE term30	REAL
@ATTRIBUTE term31	REAL
@ATTRIBUTE term32	REAL
@ATTRIBUTE term33	REAL
@ATTRIBUTE term34	REAL
@ATTRIBUTE term35	REAL
@ATTRIBUTE term36	REAL
@ATTRIBUTE term37	REAL
@ATTRIBUTE term38	REAL
@ATTRIBUTE term39	REAL
@ATTRIBUTE term40	REAL
@ATTRIBUTE term41	REAL
@ATTRIBUTE term42	REAL
@ATTRIBUTE term43	REAL
@ATTRIBUTE term44	REAL
@ATTRIBUTE term45	REAL
@ATTRIBUTE term46	REAL
@ATTRIBUTE term47	REAL
@ATTRIBUTE term48	REAL
@ATTRIBUTE term49	REAL
@ATTRIBUTE term50	REAL
@ATTRIBUTE term51	REAL
@ATTRIBUTE term52	REAL
@ATTRIBUTE term53	REAL
@ATTRIBUTE term54	REAL
@ATTRIBUTE term55	REAL
@ATTRIBUTE term56	REAL
@ATTRIBUTE term57	REAL
@ATTRIBUTE term58	REAL
@ATTRIBUTE term59	REAL
@ATTRIBUTE term60	REAL
@ATTRIBUTE term61	REAL
@ATTRIBUTE term62	REAL
@ATTRIBUTE term63	REAL
@ATTRIBUTE term64	REAL
@ATTRIBUTE term65	REAL
@ATTRIBUTE term66	REAL
@ATTRIBUTE term67	REAL
@ATTRIBUTE term68	REAL
@ATTRIBUTE term69	REAL
@ATTRIBUTE term70	REAL
@ATTRIBUTE term71	REAL
@ATTRIBUTE term72	REAL
@ATTRIBUTE term73	REAL
@ATTRIBUTE term74	REAL
@ATTRIBUTE term75	REAL
@ATTRIBUTE term76	REAL
@ATTRIBUTE term77	REAL
@ATTRIBUTE term78	REAL
@ATTRIBUTE term79	REAL
@ATTRIBUTE term80	REAL
@ATTRIBUTE term81	REAL
@ATTRIBUTE term82	REAL
@ATTRIBUTE term83	REAL
@ATTRIBUTE term84	REAL
@ATTRIBUTE term85	REAL
@ATTRIBUTE term86	REAL
@ATTRIBUTE term87	REAL
@ATTRIBUTE term88	REAL
@ATTRIBUTE term89	REAL
@ATTRIBUTE term90	REAL
@ATTRIBUTE term91	REAL
@ATTRIBUTE term92	REAL
@ATTRIBUTE term93	REAL
@ATTRIBUTE term94	REAL
@ATTRIBUTE term95	REAL
@ATTRIBUTE term96	REAL
@ATTRIBUTE term97	REAL
@ATTRIBUTE term98	REAL
@ATTRIBUTE term99	REAL
@ATTRIBUTE term100	REAL
@ATTRIBUTE term101	REAL
@ATTRIBUTE term102	REAL
@ATTRIBUTE term103	REAL
@ATTRIBUTE term104	REAL
@ATTRIBUTE term105	REAL
@ATTRIBUTE term106	REAL
@ATTRIBUTE term107	REAL
@ATTRIBUTE term108	REAL
@ATTRIBUTE term109	REAL
@ATTRIBUTE term110	REAL
@ATTRIBUTE term111	REAL
@ATTRIBUTE term112	REAL
@ATTRIBUTE term113	REAL
@ATTRIBUTE term114	REAL
@ATTRIBUTE term115	REAL
@ATTRIBUTE term116	REAL
@ATTRIBUTE term117	REAL
@ATTRIBUTE term118	REAL
@ATTRIBUTE term119	REAL
@ATTRIBUTE term120	REAL
@ATTRIBUTE term121	REAL
@ATTRIBUTE term122	REAL
@ATTRIBUTE term123	REAL
@ATTRIBUTE term124	REAL
@ATTRIBUTE term125	REAL
@ATTRIBUTE term126	REAL
@ATTRIBUTE term127	REAL
@ATTRIBUTE term128	REAL
@ATTRIBUTE term129	REAL
@ATTRIBUTE term130	REAL
@ATTRIBUTE term131	REAL
@ATTRIBUTE term132	REAL
@ATTRIBUTE term133	REAL
@ATTRIBUTE term134	REAL
@ATTRIBUTE term135	REAL
@ATTRIBUTE term136	REAL
@ATTRIBUTE term137	REAL
@ATTRIBUTE term138	REAL
@ATTRIBUTE term139	REAL
@ATTRIBUTE term140	REAL
@ATTRIBUTE term141	REAL
@ATTRIBUTE term142	REAL
@ATTRIBUTE term143	REAL
@ATTRIBUTE term144	REAL
@ATTRIBUTE term145	REAL
@ATTRIBUTE term146	REAL
@ATTRIBUTE term147	REAL
@ATTRIBUTE term148	REAL
@ATTRIBUTE term149	REAL
@ATTRIBUTE term150	REAL
@ATTRIBUTE term151	REAL
@ATTRIBUTE term152	REAL
@ATTRIBUTE term153	REAL
@ATTRIBUTE term154	REAL
@ATTRIBUTE term155	REAL
@ATTRIBUTE term156	REAL
@ATTRIBUTE term157	REAL
@ATTRIBUTE term158	REAL
@ATTRIBUTE term159	REAL
@ATTRIBUTE term160	REAL
@ATTRIBUTE term161	REAL
@ATTRIBUTE term162	REAL
@ATTRIBUTE term163	REAL
@ATTRIBUTE term164	REAL
@ATTRIBUTE term165	REAL
@ATTRIBUTE term166	REAL
@ATTRIBUTE term167	REAL
@ATTRIBUTE class	{ChaChaCha,Jive,Quickstep,Rumba,Samba,SlowWaltz,Tango,VienneseWaltz}

@DATA
3.476827,2.918222,2.724791,2.807764,2.096820,2.322110,2.187686,2.559791,2.307224,2.532517,2.772050,2.995002,3.860496,3.724093,4.188787,4.247818,4.116578,3.210857,2.417997,1.708809,1.249137,1.001478,0.574670,0.059003,3.876040,2.893960,2.817422,3.220638,1.750646,1.915818,1.780414,2.157597,1.842422,2.056358,2.976679,2.987537,4.981633,4.377409,4.668004,4.853877,4.881690,2.285530,1.518785,1.021487,0.590014,0.380843,0.192383,0.010691,0.346771,1.740950,1.382533,1.059720,1.653164,1.570886,1.469456,1.171168,1.378764,1.080027,1.283822,1.054720,1.199183,1.394136,1.039248,0.888397,0.850504,0.853735,0.966875,1.176842,1.042069,0.982205,0.935379,1.912246,3.329799,8.250039,5.578319,4.021869,6.808232,6.023698,5.647335,4.522059,5.505657,4.351733,4.624567,4.075170,4.675338,6.475154,4.160858,3.605330,3.049641,3.394250,3.749676,4.101826,3.367795,3.163169,2.858217,5.975113,3.653188,2.664258,2.361175,2.454473,1.784899,1.979694,1.854721,2.221573,1.970084,2.189358,2.302021,2.545582,3.337143,3.282596,3.814167,3.867317,3.614256,2.926929,2.166446,1.403056,0.994404,0.801596,0.409381,0.006186,0.010370,0.303747,0.107717,0.045982,0.163385,0.310888,0.289586,0.403722,0.324711,0.369380,0.401105,0.454101,0.631939,0.470212,0.620754,0.806903,0.795826,0.718689,0.532766,0.283697,0.172413,0.087125,0.019427,0.001066,8.373971,12.048496,10.452542,9.542055,7.822728,7.982492,7.919025,8.272693,8.234317,7.791488,9.515340,9.813207,13.459971,14.257388,12.411071,12.635344,11.220979,8.400183,7.004932,5.655677,3.897001,3.042457,1.819364,0.411053,Samba
2.568807,4.257161,3.542093,2.845250,2.343067,3.039386,2.767075,2.553369,2.880648,2.511411,2.474990,2.111627,3.318262,2.828888,4.628777,5.825270,5.415511,4.786143,2.712926,2.393910,1.984053,1.606029,1.063946,0.192621,3.120842,6.523045,5.092205,3.891894,1.741881,1.955012,2.812477,2.403277,2.526946,2.441111,2.619194,2.125934,3.848503,3.715870,6.522201,10.691903,10.809222,6.825947,2.021364,1.611938,1.040290,0.725300,0.327550,0.028808,1.872118,1.073177,1.407591,1.435413,0.846072,0.513082,0.944424,0.655360,0.404109,0.569579,1.011756,1.351164,0.603695,0.854435,0.471359,0.573512,0.789724,0.560456,0.524266,0.609683,0.370847,0.519041,0.465598,1.066867,14.192896,5.446591,5.988825,6.248301,3.733082,3.164398,4.545242,3.121060,2.422279,2.879940,3.755827,5.826124,2.999079,3.708985,2.581785,3.092237,3.462323,2.734599,3.110200,3.053248,2.766637,3.282548,2.846987,4.148761,2.136227,3.537078,2.850519,2.409217,2.123221,2.904464,2.506374,2.296336,2.668087,2.274701,2.108346,1.864211,3.099906,2.478276,4.277661,5.502291,4.881650,4.526461,2.548249,2.263881,1.958716,1.571492,1.013756,0.164547,0.041467,0.355989,0.285668,0.127600,0.245505,0.375455,0.046644,0.079428,0.143900,0.029137,0.139921,0.174047,0.169415,0.124289,0.451311,0.630985,0.504758,0.611078,0.495888,0.355394,0.296256,0.160980,0.093636,0.001066,7.111882,11.810265,11.527874,12.189972,7.436113,8.098501,9.049032,8.375966,7.447949,7.658466,8.419823,8.073692,9.782264,10.027842,12.351704,16.620556,16.663596,12.158598,7.424985,6.497689,5.080980,4.504294,2.779819,0.670946,Samba
3.120142,3.138815,2.688663,3.391248,2.682391,2.726731,2.495332,2.469896,2.501423,2.403035,3.233420,3.170621,4.029595,3.897855,4.044141,5.422539,4.108258,3.530312,2.331869,1.768181,1.209945,1.295915,1.622180,0.234438,3.695973,4.619792,3.054523,3.125948,3.180070,3.922677,3.240272,2.450558,2.710878,2.980126,6.518661,5.407136,8.852642,6.834266,8.176106,12.519640,6.661284,3.329773,1.796628,1.148874,0.705323,0.383056,0.602954,0.033490,1.178295,0.882171,0.997204,0.568735,1.200180,1.225790,1.482173,1.415596,1.390907,1.778085,1.770332,1.544816,1.231746,1.533447,1.307677,0.931579,0.920273,1.096126,1.071308,1.273949,1.438746,0.418162,-0.215324,0.593437,5.520143,3.905936,4.569380,3.332575,4.773336,4.609582,5.561101,5.352352,5.356366,7.298487,6.829741,5.791196,4.117570,5.733460,4.908989,3.690023,3.266279,4.421981,5.374294,5.159518,7.741353,2.747762,2.469857,2.454691,2.875472,2.865984,2.401730,3.195881,2.311342,2.154523,2.046400,2.111794,2.063990,1.908702,2.475848,2.526322,3.103103,3.043416,3.319751,4.563729,3.309321,3.116332,2.000891,1.460876,1.001459,1.205645,1.637152,0.195475,0.142132,0.007885,0.001916,0.085950,0.054511,0.140416,0.182859,0.237259,0.237366,0.200383,0.352942,0.233063,0.441354,0.456549,0.339714,0.550234,0.635151,0.751396,0.415476,0.287871,0.096304,0.114354,0.067107,0.001066,9.206514,10.381525,9.797824,9.797113,9.495083,9.326067,9.802250,8.772788,9.726017,10.500632,13.511621,12.627066,14.931105,14.992895,16.226408,18.192343,12.728374,10.643546,7.813953,5.723199,4.114279,3.267869,3.328889,0.738283,Samba
2.013895,2.523093,2.184562,3.598123,3.352657,3.055806,2.575126,3.142243,2.319317,2.193067,2.020211,2.526992,3.149121,3.875895,3.877916,3.448339,3.299134,3.390029,2.674292,2.143499,1.718200,0.003181,0.001066,0.001066,3.745224,2.167278,0.940688,1.634653,2.680075,3.326898,3.913946,3.039075,2.866273,1.864549,1.605330,2.869231,4.009358,4.584468,3.660039,1.825811,1.863021,1.412417,1.141400,0.745665,0.600390,0.000070,0.000000,0.000000,2.183106,1.428477,1.323995,0.082886,0.287403,1.346831,1.728612,1.308637,1.487205,1.032610,1.457767,1.539967,1.449065,0.940629,0.600057,0.703657,0.758308,0.665085,1.147663,0.984705,1.151992,7.748463,1.000000,1.000000,11.279923,7.391540,6.556892,3.931692,3.667888,5.565290,7.024327,6.628913,5.548425,4.138473,5.988768,5.923019,5.790454,4.222016,3.214385,3.654468,3.715691,4.208661,5.349221,4.403323,5.059223,95.208568,1.000000,1.000000,1.640617,2.277183,2.065978,3.506801,3.284457,2.591247,2.018248,2.831990,1.816856,1.851578,1.674922,2.066132,2.643404,3.451844,3.565442,3.272481,3.072236,3.315386,2.495604,1.988330,1.605793,0.001066,0.001066,0.001066,0.157242,0.297362,0.309509,0.557590,0.307615,0.479274,0.263369,0.485459,0.212006,0.230971,0.277601,0.240770,0.250309,0.230965,0.498877,0.734600,0.607459,0.760037,0.556247,0.452453,0.306775,0.001066,0.001066,0.001066,10.186431,8.786998,7.008765,7.533142,7.949762,9.318335,10.031102,9.217270,8.116376,7.042132,7.380428,9.235806,11.248903,12.218670,10.625911,7.881412,8.561927,7.993412,7.525015,5.725210,4.838490,0.081885,0.001066,0.001066,Samba
1.653548,2.652974,1.738428,2.361442,1.951196,2.035525,2.257244,2.438252,2.411888,2.320294,2.434957,2.225647,3.072368,3.608974,5.902288,4.558754,3.669740,3.316327,2.628844,2.101044,1.546911,0.002162,0.001066,0.001066,2.918477,4.318685,1.849844,1.386792,1.479215,1.961388,2.261987,2.376663,1.997212,1.696995,1.506275,1.424370,2.623275,3.330348,10.594672,6.104763,3.739719,2.278145,1.056317,0.772109,0.458157,0.000048,0.000000,0.000000,1.837748,1.971833,2.510565,0.762628,0.883322,1.164368,1.274327,1.364011,0.924764,0.985174,1.175425,1.301569,1.067368,1.061208,0.544794,1.374611,1.325808,1.056525,0.654558,0.465523,0.612071,10.742901,1.000000,1.000000,6.371873,8.331803,16.342236,3.792781,4.326880,4.082921,5.107155,6.114387,4.271900,3.846534,4.865519,4.845687,3.905502,3.995318,2.990136,4.971537,4.802076,3.983259,3.373155,2.842045,3.017997,155.925876,1.000000,1.000000,0.965978,2.095104,1.449201,2.189138,1.757743,1.643919,1.926946,2.047658,2.087617,2.000593,2.142806,1.893210,2.648926,3.143887,5.637054,3.873664,3.107101,2.981095,2.523066,2.019464,1.453127,0.001066,0.001066,0.001066,0.018183,0.195360,0.100322,0.282582,0.104561,0.249076,0.239413,0.434400,0.345822,0.426298,0.478683,0.372074,0.562796,0.723252,0.770361,0.984183,0.514696,0.917102,0.672604,0.502615,0.303309,0.001066,0.001066,0.001066,9.034570,13.888385,10.357887,6.478371,6.092639,6.819718,7.902173,8.378973,7.375237,7.056241,8.062033,7.600422,9.217622,10.892145,15.513109,15.057201,11.967744,9.251288,6.120707,4.862635,3.833242,0.067674,0.001066,0.001066,Samba
2.557859,4.879065,4.006740,2.575693,1.687447,1.697883,1.924249,2.363710,1.891845,1.958845,1.976605,1.992181,2.335073,2.422247,2.698494,3.450246,3.520852,3.165219,2.597608,2.325376,1.731064,0.002337,0.001066,0.001066,1.926940,3.726483,4.478512,1.147189,0.569800,1.105696,0.960348,1.217727,1.024854,0.853958,0.755697,0.885628,1.386953,1.431360,1.908802,3.185977,2.830506,2.597881,1.842133,1.501852,0.732640,0.000039,0.000000,0.000000,1.281805,0.593533,1.178299,0.775154,1.123557,1.611928,1.154585,0.704783,1.026174,0.921822,0.621638,0.554375,0.979724,0.895768,0.927594,0.876148,0.935846,0.993943,0.891357,0.748857,0.827071,10.617049,1.000000,1.000000,5.035711,3.265400,4.728713,3.471599,4.876156,6.332995,4.905423,3.932884,4.150099,4.711488,3.781018,3.375950,4.057049,3.788354,3.837065,3.521336,4.202705,4.281734,3.457450,3.840267,3.556397,171.077180,1.000000,1.000000,2.311355,4.706022,3.515525,2.391678,1.538198,1.430542,1.721198,2.253645,1.688284,1.820974,1.897545,1.906514,2.123018,2.190409,2.391092,3.032857,3.213837,2.818256,2.295927,2.069091,1.553431,0.001066,0.001066,0.001066,0.308527,1.096982,0.600190,0.638049,0.286975,0.232096,0.138465,0.211572,0.098640,0.002663,0.053990,0.087673,0.147119,0.132586,0.437248,0.547996,0.556023,0.581661,0.528000,0.395160,0.350584,0.001066,0.001066,0.001066,7.583128,12.213636,13.603038,6.802634,5.060024,6.548200,6.536878,6.187419,5.564749,6.096406,5.149468,5.110603,6.654752,6.984093,7.917918,9.574259,10.254154,9.120100,6.864561,6.345804,4.568528,0.061874,0.001066,0.001066,Samba
2.536625,3.530207,3.067613,3.560631,2.686679,3.594257,2.590030,2.621596,2.303784,1.843207,2.198956,2.495419,2.659228,3.329254,3.303874,3.363229,2.842256,2.987837,2.186636,1.788371,1.301829,0.001292,0.001066,0.001066,4.101062,3.874550,2.100523,1.786782,1.691891,1.421227,1.052239,1.608478,1.134554,0.849583,1.086303,1.223926,1.285537,2.094548,2.027911,2.213702,1.565298,1.777528,0.807032,0.717397,0.395593,0.000004,0.000000,0.000000,1.056621,1.348939,0.855849,0.547517,0.890019,-0.117268,0.438035,0.665479,0.769340,0.976864,0.682818,0.574480,0.702097,0.672698,0.523971,0.805153,0.744952,0.746841,0.619343,0.790685,1.017274,8.781132,1.000000,1.000000,3.446139,6.291908,3.952842,3.360652,3.920735,2.702231,3.668191,3.011311,4.026913,5.018355,5.136644,3.228629,3.286164,3.390048,2.896877,3.834156,3.433768,3.744048,3.406898,3.432787,4.461065,109.917233,1.000000,1.000000,2.019881,3.103077,2.878642,3.426398,2.523273,3.664789,2.528730,2.439155,2.142536,1.690251,2.067819,2.349318,2.479366,3.178050,3.183929,3.180325,2.685621,2.818286,2.103433,1.672035,1.205926,0.001066,0.001066,0.001066,0.101995,0.552328,0.422393,0.726944,0.439474,0.657068,0.423106,0.448170,0.260283,0.293345,0.204645,0.324833,0.556430,0.556962,0.650390,0.803663,0.568823,0.578183,0.469470,0.407899,0.282097,0.001066,0.001066,0.001066,8.066960,11.462299,8.450264,8.857531,7.705623,6.809843,6.199260,6.490657,6.467753,5.278256,6.176809,5.902118,6.719869,8.596272,8.049243,9.171786,7.133261,8.112618,5.210462,4.641232,3.531447,0.012419,0.001066,0.001066,Samba
3.581118,5.293070,4.868412,4.189334,3.106389,3.513774,3.657148,3.296919,2.974960,2.253446,2.849659,2.001610,2.792368,4.477039,3.040393,3.571653,3.324801,3.221577,3.274450,2.476419,1.994744,0.001722,0.001066,0.001066,3.708422,4.462188,3.723845,2.280335,1.660809,2.410725,4.002568,2.374050,1.639192,1.487150,1.941604,1.401209,2.703409,5.826340,2.688260,3.382034,2.704073,2.387597,2.384448,1.201000,0.885686,0.000011,0.000000,0.000000,0.829670,0.298383,0.106977,0.437134,0.602749,0.777960,1.834947,0.778721,0.628257,1.617002,0.983953,1.443014,1.294968,0.853910,1.423167,1.499181,1.363668,1.536899,1.001031,0.792453,0.774996,7.240669,1.000000,1.000000,2.892058,2.950382,2.329486,3.154562,3.237672,3.670205,8.029207,3.648825,4.303908,6.518941,4.683243,5.288561,4.675786,4.177929,5.330207,5.949436,5.060733,6.391342,3.967754,3.314506,2.972732,66.671488,1.000000,1.000000,3.132364,5.325769,4.832525,4.095519,2.952561,3.270359,3.184820,3.095565,2.852227,1.950485,2.732982,1.674513,2.342068,4.212062,2.659480,3.119079,2.905779,2.861629,2.937851,2.261825,1.802736,0.001066,0.001066,0.001066,0.722791,0.942502,0.897949,0.902519,0.565789,0.749030,0.603389,0.655944,0.318923,0.263085,0.341155,0.153101,0.412449,0.473253,0.270115,0.581502,0.625463,0.581164,0.607402,0.514029,0.415460,0.001066,0.001066,0.001066,8.749584,12.146705,10.260439,9.446617,7.858988,9.519008,13.461913,9.163119,7.715647,8.179107,8.764994,7.297407,9.646604,13.145619,10.027231,12.270451,10.621119,10.831139,9.472713,6.324127,5.033281,0.036422,0.001066,0.001066,Samba
3.432307,4.421034,4.609247,4.557359,2.993391,3.389899,3.258000,3.610323,3.001176,2.550569,2.756955,2.624572,2.983322,3.048402,4.189941,4.289278,4.213456,3.814121,1.141589,0.001501,0.001397,0.001316,0.001156,0.001066,3.613196,4.521135,3.667156,4.376135,3.371191,4.371055,4.588544,5.515494,4.282155,2.663343,2.512669,3.573189,3.588601,2.779958,5.367342,7.801668,4.681961,3.038508,0.511411,0.000240,0.000139,0.000080,0.000010,0.000000,0.514737,0.880955,0.417079,0.538546,1.145046,1.396247,1.296118,1.430592,1.655649,1.679264,1.522194,1.822271,1.306367,1.332289,1.294981,1.507008,1.149397,0.857423,1.046978,3.978199,3.978075,3.979114,4.022224,1.000000,4.092436,4.882946,3.065322,2.933758,4.711687,5.523351,5.117512,5.591008,6.758103,6.673070,6.563549,7.476119,5.102610,5.889412,5.971813,6.622971,4.985754,3.614241,4.681881,51.506085,51.500804,51.544900,53.370957,1.000000,3.638370,4.318379,4.438931,4.271505,2.572170,2.903729,2.707100,2.975363,2.510788,2.082844,2.472356,2.165862,2.500456,2.655873,3.703517,3.550333,3.758482,3.484224,1.017854,0.001066,0.001066,0.001066,0.001066,0.001066,0.103944,0.482871,0.754979,0.822578,0.303276,0.327826,0.395369,0.513735,0.372067,0.365100,0.324599,0.291580,0.302674,0.555601,0.695922,0.646659,0.924967,0.873818,0.081359,0.001066,0.001066,0.001066,0.001066,0.001066,10.015536,13.578613,10.966024,11.211103,9.526020,12.583233,11.579133,13.268516,11.453303,9.941977,10.337056,11.266460,10.743945,10.907644,14.288077,16.348976,13.631887,10.179421,4.350139,0.112588,0.085589,0.065812,0.026136,0.001066,Samba
1.338877,2.012909,1.799546,2.050548,2.657173,1.613228,1.658006,1.968482,1.756723,1.654582,1.454450,1.681500,2.350601,2.535942,2.658068,2.650522,2.783270,2.778621,2.334794,2.024685,1.605914,1.216560,0.688875,0.072045,2.420344,3.944924,3.369584,3.088730,6.611585,2.038665,1.802763,2.048189,1.756167,1.655737,1.480028,1.584170,2.990697,5.450613,4.237755,3.663207,4.234196,3.719831,2.502683,1.629867,0.991420,0.549315,0.198311,0.008668,2.768843,2.617789,1.723833,1.274439,1.715680,1.778074,1.699928,1.180646,1.167987,1.356326,1.423413,1.446134,1.008812,2.202878,1.272447,1.262685,1.369754,1.229755,1.367564,1.118717,0.831060,0.794194,0.843389,2.488414,18.024591,16.481177,6.103089,4.654466,6.231561,6.905184,7.142092,4.057801,4.175580,4.871324,5.287654,6.118193,3.484949,9.336467,4.328107,5.090690,5.164367,5.090219,5.959107,4.798205,3.725999,3.754305,4.727903,13.062734,0.895612,1.525115,1.230307,1.544225,1.758673,1.180760,1.332706,1.580210,1.391477,1.281539,1.052896,1.384421,1.893660,1.941209,2.050204,2.157300,2.222805,2.353600,1.947611,1.736889,1.403432,1.105913,0.633447,0.042913,0.002211,0.058930,0.007865,0.006511,0.042066,0.072543,0.037627,0.105918,0.052130,0.056193,0.056006,0.073531,0.099610,0.120029,0.094034,0.169237,0.174235,0.140463,0.127796,0.126861,0.087939,0.067249,0.016676,0.001066,7.032884,10.059882,8.392565,8.355030,13.623565,8.103926,7.845431,7.354621,6.849834,7.047485,6.901358,7.736012,8.428797,13.595611,9.912100,10.647658,11.801975,11.192689,8.784426,6.922851,5.209847,3.973727,2.419586,0.461701,Samba
5.192520,6.155423,4.598421,2.995726,2.533524,2.970232,2.822895,2.779299,2.947331,2.624987,2.949356,3.180624,3.795458,4.196258,5.810574,6.043521,5.902832,4.969832,2.772861,2.718414,1.890721,1.605032,0.842817,0.065719,6.967967,8.319450,5.370479,2.972259,2.280548,3.852534,3.020560,3.508035,4.237097,3.146102,4.917583,5.974549,7.638185,8.211189,13.285948,15.330867,13.053065,10.324906,2.834623,2.050171,1.148688,1.021733,0.375105,0.009524,0.754124,0.431576,1.120383,1.079477,1.070535,1.196021,0.665994,1.108813,1.152028,0.984459,1.242040,1.083763,0.958395,0.850945,0.677549,0.727556,0.504783,0.935968,1.022296,0.546581,0.862941,1.053363,0.990848,1.640975,3.168421,2.985197,4.976130,4.501051,4.698925,4.454898,3.089253,4.021435,4.135198,3.756309,4.416660,3.593273,3.434039,3.255910,2.961075,2.885142,2.497105,4.053112,3.629103,2.863475,3.687366,3.755577,3.332839,4.857768,4.753165,5.959617,4.279121,2.756753,2.243483,2.508179,2.558397,2.340287,2.433453,2.199428,2.329200,2.472603,3.185707,3.718264,5.242720,5.296471,5.466571,4.391115,2.337051,2.572483,1.699037,1.357567,0.678751,0.012570,0.607631,0.507106,0.354968,0.096285,0.148898,0.221901,0.194096,0.212847,0.170254,0.133272,0.229771,0.189786,0.259942,0.338024,0.484615,0.574076,0.605451,0.509002,0.263090,0.265309,0.172661,0.138110,0.026631,0.001066,13.169492,15.933706,14.516768,9.947156,8.570986,10.702598,8.779199,10.120964,10.858418,9.804951,11.857996,11.481888,13.773364,14.079951,17.921715,18.400122,17.288696,16.676792,8.714089,7.518410,6.387867,5.242518,2.840855,0.419436,Samba
5.077591,5.398447,4.119130,2.650506,2.569745,3.193239,3.525470,2.611734,2.204483,2.198281,2.858770,3.264513,3.184169,3.346237,5.024068,4.657151,4.459529,4.303004,3.246335,3.041551,2.749564,2.212148,1.484708,0.252744,7.409989,10.725903,6.810884,3.004966,2.991343,4.536626,6.494006,2.538132,1.699774,1.806048,3.240569,4.878638,3.740040,3.723906,7.548426,7.479746,6.520933,5.191916,2.699040,1.615363,1.170481,0.868962,0.364326,0.028629,0.244370,0.981317,0.889543,1.178365,1.273652,1.793853,1.427086,1.047677,0.999527,1.279737,1.115069,1.059316,0.997895,0.977164,0.724245,1.057229,1.229265,1.328046,1.355705,0.770960,0.768571,1.262206,0.845271,0.705976,2.106071,3.400709,3.099721,4.948116,4.982556,7.248600,4.946388,4.124520,3.838723,5.049950,4.131163,3.891821,4.045083,3.899703,3.200752,3.955235,4.800232,4.996153,4.765830,3.293227,3.640130,5.799407,3.566045,2.728081,5.055738,4.482717,3.429031,2.299207,2.110171,2.553074,2.722961,2.264728,1.914086,1.920143,2.468680,2.708673,2.801524,2.990974,4.612176,4.001718,3.736635,3.694801,2.785407,2.775707,2.608834,2.064076,1.375397,0.218817,0.384986,0.671100,0.150759,0.058654,0.058231,0.555568,0.368550,0.164230,0.217001,0.251739,0.387276,0.363737,0.447744,0.475509,0.731597,0.878693,0.990612,1.060320,0.990199,0.918903,0.864032,0.778347,0.500572,0.014418,11.987753,16.341256,12.705483,10.405674,10.818811,14.288561,13.437441,8.849758,7.211196,8.181908,9.610121,11.730892,11.646588,11.542647,15.235062,16.101489,15.942443,14.396106,9.755155,8.092986,6.973847,6.561695,3.763334,0.748876,Samba
2.553932,4.319398,4.645276,3.722304,2.725393,3.719992,3.599406,2.619573,2.546214,2.852116,2.873034,2.107733,3.297060,3.925530,4.554666,5.493191,4.535593,4.516633,3.148820,2.813106,1.921584,0.002763,0.001066,0.001066,3.502592,3.831502,2.855271,1.788846,3.042884,5.373859,4.973777,1.738668,1.262826,3.970525,3.311295,0.968227,3.223347,6.567249,4.526772,7.493760,3.535728,3.021110,1.074994,1.029890,0.551093,0.000048,0.000000,0.000000,1.488616,1.003837,0.835819,0.411744,0.725102,1.271868,1.252027,0.790453,1.232095,1.492703,1.781436,1.306616,1.494337,2.096850,1.467716,1.005105,0.722544,0.514705,0.707457,0.621267,0.653380,5.893251,1.000000,1.000000,5.051100,4.687650,5.095276,3.254417,3.399090,4.562604,4.505976,3.382402,5.643808,4.935036,6.869853,5.626573,5.561977,8.636212,6.257100,4.209543,4.060534,3.171525,4.265062,3.763592,3.190377,44.116806,1.000000,1.000000,1.917491,4.070739,4.528330,3.619710,2.333250,3.166675,2.956752,2.324876,2.353785,2.196858,2.376741,1.901770,2.857392,3.246565,4.115156,4.987987,4.323901,4.352191,3.000102,2.690949,1.787224,0.001066,0.001066,0.001066,0.080103,0.591953,1.010929,0.881251,0.403680,0.578790,0.401938,0.407558,0.448748,0.327389,0.319547,0.349318,0.437999,0.474408,0.772470,0.942600,0.859957,0.965957,0.788216,0.663025,0.476887,0.001066,0.001066,0.001066,8.505611,12.733444,12.906643,8.149848,7.738177,12.245010,12.045693,6.409334,7.592582,10.861450,10.917822,6.847125,10.868471,15.999870,14.436354,15.980505,12.570436,10.351377,7.191922,6.521957,4.310445,0.065235,0.001066,0.001066,Samba
