@RELATION ISMIRrhythm.rh

@ATTRIBUTE term0	REAL
@ATTRIBUTE term1	REAL
@ATTRIBUTE term2	REAL
@ATTRIBUTE term3	REAL
@ATTRIBUTE term4	REAL
@ATTRIBUTE term5	REAL
@ATTRIBUTE term6	REAL
@ATTRIBUTE term7	REAL
@ATTRIBUTE term8	REAL
@ATTRIBUTE term9	REAL
@ATTRIBUTE term10	REAL
@ATTRIBUTE term11	REAL
@ATTRIBUTE term12	REAL
@ATTRIBUTE term13	REAL
@ATTRIBUTE term14	REAL
@ATTRIBUTE term15	REAL
@ATTRIBUTE term16	REAL
@ATTRIBUTE term17	REAL
@ATTRIBUTE term18	REAL
@ATTRIBUTE term19	REAL
@ATTRIBUTE term20	REAL
@ATTRIBUTE term21	REAL
@ATTRIBUTE term22	REAL
@ATTRIBUTE term23	REAL
@ATTRIBUTE term24	REAL
@ATTRIBUTE term25	REAL
@ATTRIBUTE term26	REAL
@ATTRIBUTE term27	REAL
@ATTRIBUTE term28	REAL
@ATTRIBUTE term29	REAL
@ATTRIBUTE term30	REAL
@ATTRIBUTE term31	REAL
@ATTRIBUTE term32	REAL
@ATTRIBUTE term33	REAL
@ATTRIBUTE term34	REAL
@ATTRIBUTE term35	REAL
@ATTRIBUTE term36	REAL
@ATTRIBUTE term37	REAL
@ATTRIBUTE term38	REAL
@ATTRIBUTE term39	REAL
@ATTRIBUTE term40	REAL
@ATTRIBUTE term41	REAL
@ATTRIBUTE term42	REAL
@ATTRIBUTE term43	REAL
@ATTRIBUTE term44	REAL
@ATTRIBUTE term45	REAL
@ATTRIBUTE term46	REAL
@ATTRIBUTE term47	REAL
@ATTRIBUTE term48	REAL
@ATTRIBUTE term49	REAL
@ATTRIBUTE term50	REAL
@ATTRIBUTE term51	REAL
@ATTRIBUTE term52	REAL
@ATTRIBUTE term53	REAL
@ATTRIBUTE term54	REAL
@ATTRIBUTE term55	REAL
@ATTRIBUTE term56	REAL
@ATTRIBUTE term57	REAL
@ATTRIBUTE term58	REAL
@ATTRIBUTE term59	REAL
@ATTRIBUTE class	{ChaChaCha,Jive,Quickstep,Rumba,Samba,SlowWaltz,Tango,VienneseWaltz}

@DATA
6.200748,6.503015,9.354372,5.918565,8.351607,6.121722,4.985813,6.570248,4.644230,8.386258,5.282367,3.728341,7.421507,5.113020,4.404004,3.377954,3.322354,6.612605,3.912276,7.492101,11.464762,3.785272,4.694003,3.206743,2.935593,4.005397,2.296403,2.935776,2.374703,2.449722,4.416450,2.201651,2.476815,2.346121,2.193213,2.169541,1.846772,2.051829,2.415405,2.077701,4.856145,1.950514,1.853908,1.635434,1.632210,1.632566,1.709472,1.545757,1.393742,1.657771,1.938384,1.655597,1.608715,1.623606,1.299269,1.296740,1.455318,1.304374,1.381674,1.500493,Quickstep
14.161046,10.190850,7.105234,6.845573,5.860172,6.940899,5.204946,5.988805,6.682461,7.726638,6.216872,4.998941,4.604262,4.508367,4.079733,4.134475,4.255675,5.522745,4.166987,6.956724,11.002853,3.887670,3.189642,3.116542,3.007195,3.665229,3.044233,2.883990,2.792865,2.598754,4.145457,2.722756,2.201485,2.471858,2.194351,2.173110,2.029818,2.172536,1.929845,2.699850,3.850175,2.323349,2.046997,1.761755,2.324244,2.076822,1.870419,1.768537,1.689385,1.879069,1.848517,2.045266,1.527243,1.697644,1.643479,1.724888,1.485816,1.523790,1.406258,1.548006,Quickstep
9.049036,9.143049,10.633021,6.304908,5.986304,5.744642,5.315982,5.000500,3.671458,4.887748,3.512519,3.977662,3.782552,3.435717,3.029313,3.228780,3.827925,3.771051,3.040189,9.094064,3.394546,2.777119,2.205141,2.568348,2.677183,1.880529,1.979912,2.089475,1.764978,2.152523,1.817910,1.807306,1.836462,1.806017,2.014728,1.677882,1.553643,2.296651,2.419280,2.755721,2.502625,1.986814,2.100171,1.877961,1.380047,1.535363,1.551939,1.644220,1.519081,1.512591,1.148705,1.479883,1.259218,1.175494,1.255488,1.343831,1.394341,1.515885,1.504235,1.299442,Quickstep
16.868133,15.032185,11.155629,8.209340,11.189396,8.206087,8.294913,5.422467,6.871470,7.257878,6.548339,5.306586,5.010756,5.433277,4.820534,4.261992,4.656753,4.366479,5.133626,5.679879,4.343363,3.552562,3.523742,2.987163,3.341317,3.884014,3.127724,3.036035,3.278430,3.844068,3.174637,3.314929,3.154468,3.244476,3.153641,2.832387,3.145461,2.727794,2.607177,4.057417,2.892306,2.555330,2.669305,2.072257,2.097472,2.075207,1.651065,2.080720,2.111179,1.996126,2.149189,1.805555,1.968874,1.584180,1.698641,1.773647,1.859331,1.620302,1.923647,2.279888,Quickstep
16.268539,14.159507,9.323692,9.299667,8.845237,5.903037,6.680287,6.298615,6.312758,9.115309,5.491289,4.824088,4.633669,4.517411,4.498142,4.333280,4.389657,3.688434,4.257983,6.278325,4.132212,3.734260,3.839483,2.547067,3.439700,2.923066,3.095556,3.183273,3.404358,3.937162,3.048036,3.468740,2.946479,3.179933,3.689166,3.193724,2.710657,2.868244,2.972756,2.931813,2.816895,2.531778,2.317627,2.179700,2.243186,2.035618,2.287770,2.355089,2.013379,2.345149,2.077517,1.940422,2.022299,1.927700,1.770191,1.705612,1.581521,1.588973,1.518763,1.839660,Quickstep
9.296024,8.389457,6.230586,6.406682,4.844946,4.189404,4.152465,3.995811,3.259208,6.169823,4.626977,4.007075,3.667935,3.640182,5.879760,4.434301,4.717458,3.970150,3.921284,6.132958,7.312891,4.809858,3.882644,2.955953,3.730187,2.901587,2.721658,2.506646,2.801373,2.179107,3.485249,2.012731,1.707485,1.851420,1.683247,2.172921,1.684495,1.679243,1.843252,2.084992,3.259585,2.977395,2.045291,1.541255,1.459066,1.578222,1.630317,1.409030,1.777506,1.422370,1.572554,1.744042,1.465141,1.447778,1.446616,1.689637,1.064663,1.213866,1.366272,1.322590,Quickstep
15.161162,5.941082,6.631174,5.166938,5.725146,3.929732,3.730164,3.443603,3.597249,4.865381,3.420165,2.925609,4.073516,2.717748,3.140577,3.778129,2.577879,3.456088,3.235312,4.080002,6.911811,2.387573,2.921679,2.127899,1.773275,1.480370,1.467342,1.618573,1.583337,1.609517,2.939784,1.305093,1.501829,1.706563,1.412427,1.788146,1.723107,1.601093,1.635599,2.006528,3.677902,2.740789,1.825535,1.558659,1.121587,1.549946,1.446533,0.940595,1.128241,1.200899,1.755021,1.629916,1.269432,1.359310,1.069554,1.185594,1.451003,1.150674,1.210621,1.352364,Quickstep
15.721986,13.911737,10.274233,12.200862,11.612898,9.225549,8.520149,9.629123,7.770800,11.250037,6.946279,8.274832,8.692444,8.456631,10.754281,10.472732,9.349310,9.538117,11.777857,13.313756,5.999112,7.043489,5.048368,7.435715,6.975752,7.461223,4.507782,5.959719,5.812534,5.389265,5.439534,4.934391,5.138396,5.496973,5.593591,5.295584,4.383556,4.963558,5.101914,4.975280,4.989481,4.854405,4.794116,4.504299,4.080798,3.078817,3.826383,3.459530,3.281174,3.654723,3.110000,3.270596,3.044022,3.548843,3.172312,2.826883,3.711749,3.194010,3.908555,3.730229,Quickstep
10.001587,10.663987,7.471806,6.867792,6.682126,6.686278,4.754701,4.719288,4.680238,6.835488,4.155596,4.600433,5.115120,4.220368,5.378614,3.859132,4.721708,4.257483,4.059875,8.713846,3.613969,3.440265,2.376975,2.729570,3.185051,3.187175,3.091155,2.741577,2.816323,3.323415,2.702063,2.360136,2.457717,2.367339,2.570240,2.857686,2.247386,2.148134,3.009393,2.997147,2.358241,1.844977,1.620624,1.864896,1.527716,1.747473,1.735374,1.940678,2.380605,2.063318,1.922220,1.650147,1.387010,1.330016,1.995710,1.674346,1.589281,2.023166,2.658043,1.936120,Quickstep
17.768888,9.650014,8.331453,6.861809,10.564043,7.193670,5.557642,6.150698,6.172870,10.068718,8.899933,6.681761,5.408085,4.788437,7.362070,6.492989,4.091146,6.899797,6.210511,12.730828,5.369487,5.112486,4.206799,4.187698,5.043196,4.048703,3.585376,3.908940,3.595280,3.046120,4.025795,3.431556,2.641741,3.255618,2.772759,3.462717,3.366825,3.198787,3.810692,4.639812,3.719100,2.997704,2.414456,2.143632,2.679300,2.430722,2.163399,2.523678,2.394030,2.613516,2.207940,2.125365,1.915284,1.951067,2.334402,1.857788,2.046006,2.192874,2.020387,2.727288,Quickstep
15.707071,11.167187,13.500696,7.859943,8.706536,5.822634,6.131276,6.640053,4.844520,10.686635,7.018304,4.745709,4.591978,5.518623,4.111227,4.116501,5.065442,5.497828,3.321510,10.230945,6.224715,3.756802,4.775087,3.455926,4.962384,2.999545,3.494922,3.534437,3.002952,3.581373,3.366970,2.711459,2.348898,2.345243,1.942742,2.198114,2.220663,1.773917,2.004653,3.367904,3.248424,2.485944,1.985977,1.814920,2.444297,1.815355,1.987475,1.811576,1.720309,1.686692,2.074153,1.562053,1.608182,1.865633,1.563094,1.346632,1.842588,1.544158,1.767279,2.522393,Quickstep
21.912046,11.325053,10.007098,8.868970,10.873204,11.171190,7.951443,8.361076,5.545015,7.172893,7.037540,8.619595,8.649913,7.869892,8.855979,5.606459,5.206663,5.477577,6.004492,12.161039,4.684053,4.829297,5.971747,4.076048,5.701829,4.910975,5.321726,4.971791,3.844451,4.574650,3.808747,3.703397,4.412341,3.950794,4.289859,3.081868,4.064985,3.074085,3.247893,3.296332,3.074038,3.231208,3.091301,2.433503,3.895976,2.718502,3.096690,2.917049,2.286163,2.729765,2.168994,2.479382,2.364623,2.633683,2.606962,2.515986,2.876531,3.247173,3.165527,3.197965,Quickstep
8.855273,9.262098,6.590764,6.296663,5.947463,4.761263,6.884872,6.442801,5.844090,4.971993,6.312666,5.078158,5.015133,6.681275,3.706944,3.610117,3.893851,5.758511,3.268709,4.012167,11.061806,7.480388,3.073620,2.894122,3.364685,3.159277,2.579850,2.150747,2.605882,2.379822,2.640903,2.998637,2.130304,2.485482,2.689500,2.630738,2.080635,2.090173,2.016836,2.702612,3.095715,3.761686,5.180756,2.052200,1.773012,1.614193,1.913583,1.590224,1.508640,1.450630,1.477907,1.543001,1.618944,1.338681,1.434437,1.310655,1.556566,1.417608,1.525921,1.443463,Quickstep
17.409518,15.177406,11.566181,9.699071,13.411749,9.665730,7.135642,7.269887,8.199678,11.500451,7.524053,8.407875,7.641681,8.044618,8.623572,5.905475,6.079478,6.805102,5.048568,9.425910,6.964093,6.582217,6.130867,5.771727,6.053927,5.436770,9.280882,5.536869,5.770997,7.021756,4.714641,4.690888,4.860208,3.870726,3.900932,3.610663,4.193317,4.035553,3.875024,4.249747,3.710295,3.945954,3.214804,3.715337,3.207051,2.974684,2.968154,2.561875,3.757569,3.535876,2.947931,3.213224,2.899900,2.631070,2.665203,2.815821,2.651997,2.737554,3.460008,3.238911,Quickstep
11.189457,11.028879,8.258983,7.395007,6.926372,5.154449,6.537462,5.276031,4.836841,11.171813,5.333138,4.790145,5.830991,4.611054,5.828274,3.750900,4.784027,4.920910,4.613769,10.798867,7.375037,6.032862,4.381821,3.229139,4.263703,3.590948,3.719613,3.388660,3.412743,4.986064,3.487472,2.781463,3.158516,2.814591,2.655510,3.400977,2.708783,3.062512,3.495226,4.009553,5.669681,2.589021,2.623088,2.177530,2.003930,2.241545,2.511725,2.058769,2.256513,3.183543,3.991331,1.890171,1.839462,1.818180,2.125167,2.006577,2.231641,2.099309,2.327115,2.375525,Quickstep
21.067128,14.871960,12.274178,11.677936,10.179101,6.170530,5.689603,8.880844,7.933454,7.911051,6.889704,5.597154,5.948478,6.015544,5.338141,5.724636,6.421985,5.341741,4.058122,6.716622,6.041302,4.338638,4.466974,4.581954,3.627301,4.063318,3.453446,3.202137,3.567274,3.338274,4.567507,3.701810,3.676352,3.595636,2.694843,2.557523,2.505782,2.725584,2.804433,1.956798,4.699190,3.219542,2.757335,2.438680,2.501478,2.230507,1.998086,1.997571,2.367903,1.906482,2.234062,2.353706,2.028480,2.082322,1.818581,2.021503,2.019335,1.409215,1.994375,1.809359,Quickstep
18.398838,14.201385,12.348211,11.070503,11.767309,10.956334,7.872803,7.303894,7.377252,9.039711,7.022986,7.240766,7.285362,5.426818,6.571762,4.612363,5.968900,6.631523,5.849752,8.934099,4.765675,4.831247,4.935310,5.310451,4.497569,4.573222,4.384367,4.404435,4.091229,4.120724,3.468751,4.082803,3.350327,3.191119,4.117799,3.128411,3.335087,3.475760,4.217713,4.513174,3.317035,3.404274,2.777844,2.733110,2.587771,3.288498,2.909273,2.706310,2.473293,2.510770,2.503062,2.209349,1.876142,2.315020,2.339294,2.091265,2.399915,2.882854,2.715013,3.161601,Quickstep
18.545615,14.346524,11.510766,6.714638,15.546555,9.136184,3.824684,9.116294,8.256693,10.983350,8.489924,5.989992,7.380505,7.435462,6.947116,6.164346,5.071896,8.789187,5.625611,8.281517,5.907820,3.816693,4.028580,3.069809,3.162585,4.862583,3.979617,4.202509,4.173962,4.334610,3.021772,3.101375,3.067507,2.587966,2.489058,3.487423,2.840256,3.321161,2.665113,4.680788,4.367472,3.379307,2.786506,2.246441,2.151562,2.336153,1.826846,2.229799,1.735698,2.390801,2.732807,2.240728,2.359609,2.187483,2.155405,2.003549,2.177555,2.031618,2.271243,2.499469,Quickstep
14.870957,12.581311,12.003026,11.742868,12.148024,10.241407,6.983036,9.059860,6.273403,10.096124,6.555807,5.711636,5.447051,6.153795,7.582484,5.517716,6.026146,5.210611,5.907653,11.462826,5.323740,4.110803,4.646567,3.699180,7.133814,3.749182,4.242493,4.295067,3.728944,5.305958,4.228023,3.147163,3.372412,3.459821,4.261015,3.453372,3.102382,4.148779,4.386514,5.469285,3.854725,3.459093,2.636408,2.349233,2.785855,2.749511,2.722884,3.050040,2.750369,2.495753,2.226561,2.066758,2.309970,2.568761,2.611230,2.064584,2.790953,1.898217,3.815806,3.540727,Quickstep
20.801823,12.549417,9.135242,10.638462,7.639736,8.495597,6.540678,8.305556,6.488275,10.497346,7.316521,6.413233,5.783555,6.679476,7.870040,4.438220,7.313227,7.604705,5.065142,12.123074,5.190848,3.339085,6.477729,4.041375,4.512040,3.344772,3.119204,3.010436,2.926606,5.592710,3.718296,2.997110,3.786461,2.592765,2.394809,2.845754,2.829541,3.320130,2.836840,5.641843,3.817802,3.125124,4.149889,3.447716,2.710883,2.279133,2.291713,2.192330,2.117616,2.316949,2.274851,2.053972,2.321611,1.965563,2.081287,2.043952,2.504887,2.417594,2.268647,2.785782,Quickstep
13.547899,12.890994,10.525676,7.757694,12.722939,7.944386,7.514062,8.010302,6.977208,10.895528,5.794488,5.735624,5.078603,5.490577,5.404585,5.082486,4.298225,4.059034,4.245041,12.669372,5.752566,3.580887,3.604725,4.171564,3.202775,4.176375,2.659112,3.668420,3.473508,3.546141,4.167487,2.401163,2.419340,3.169090,2.976394,2.298531,2.371013,2.632334,2.742889,3.443481,3.304357,2.174118,1.957807,2.344116,1.805123,2.400058,2.226715,2.164584,2.123801,2.277992,2.517356,2.100289,1.807840,1.825427,1.809171,2.092675,1.791272,1.913429,2.134214,2.151553,Quickstep
18.115243,9.347346,7.504486,10.120732,8.259161,6.737460,4.730555,5.851332,5.448690,8.709569,6.260614,4.554203,4.556488,5.587540,7.299031,3.695480,6.354898,6.472809,4.211813,11.603649,4.477845,3.120897,5.974239,3.849451,3.138662,2.649284,2.284599,2.644590,2.761557,4.593126,2.645800,2.490393,2.856821,2.416584,2.131004,2.311953,2.601592,2.702858,2.519080,4.532799,3.459755,2.178049,3.210578,2.596358,2.129987,2.089242,2.264216,1.917471,1.827612,1.615360,1.945909,1.556168,1.853867,1.670180,1.666413,1.803773,1.934833,1.447996,2.048401,2.452029,Quickstep
12.062352,10.033701,6.272010,5.945210,5.943613,5.018417,6.739853,5.770352,4.632412,5.538923,3.039239,5.839402,8.194761,4.130762,4.679469,3.391225,4.503844,3.515096,3.800724,6.656172,5.043165,3.455713,3.472857,1.943184,3.701212,3.349674,3.198359,4.498010,2.418912,2.170805,1.577521,1.940334,2.259913,1.965596,1.918176,2.058614,2.156501,2.190872,2.667964,2.858635,2.518158,1.735224,2.307196,1.606459,1.721495,1.294374,2.106186,2.501955,1.437582,1.538869,1.451105,1.317736,1.870190,1.599430,1.562120,1.038083,1.392254,1.010411,1.412989,1.619890,Quickstep
7.900231,6.747145,10.501365,5.015867,7.244222,4.684761,4.688366,4.781236,3.975994,8.589521,6.959275,9.207622,10.557987,3.237181,3.039574,4.270379,6.586782,7.682183,3.114795,11.494754,6.571000,4.675081,4.916696,2.913303,4.072402,3.050005,2.781876,6.622643,2.888754,2.705882,3.116340,2.323840,3.034969,2.029034,2.221400,2.042958,2.261969,2.355273,2.476919,3.534469,4.462281,2.026298,2.297584,2.224216,2.871173,1.914100,1.718284,2.258671,2.060130,2.132407,1.922615,1.510406,1.399249,1.282109,1.420950,1.254751,1.433700,1.540160,1.508143,1.604224,Quickstep
6.856038,6.785077,5.985010,4.814004,5.214935,3.727360,2.803757,4.492578,2.543567,6.261618,4.554150,3.574690,3.675998,2.588188,2.811142,2.887640,2.697006,3.958706,3.937097,3.522227,7.774269,2.600709,3.660400,3.058846,2.191838,2.353139,2.008301,1.787798,1.984793,2.447388,3.595918,1.820202,1.750854,1.482081,1.541786,1.530025,1.837534,1.387287,1.469253,1.699243,2.002271,2.326008,1.604676,1.408368,1.970853,1.219310,1.686593,1.246335,1.540262,1.416304,1.157266,2.089604,1.259811,1.245585,1.227612,1.144328,1.101747,1.182695,1.093219,1.027555,Quickstep
8.042624,8.478059,9.704518,5.859180,6.690904,3.587869,4.591030,5.733145,4.126387,8.103590,4.057757,4.456148,6.292621,5.191564,4.046907,4.422972,4.844725,4.355757,4.028526,7.835356,6.767787,4.894916,4.500092,2.387872,3.452300,2.487477,2.455178,2.859853,2.204711,3.535346,1.713790,2.104173,1.549583,1.733214,2.123832,2.357229,1.463281,2.736770,2.716867,3.953067,3.586914,2.603190,2.284810,1.987684,1.488769,1.675142,1.480573,2.395748,2.165131,1.666638,1.633085,1.633478,1.965218,1.405715,1.288668,1.711698,1.571317,1.570071,1.461915,1.701446,Quickstep
9.758420,8.585837,7.113464,7.466741,6.353416,5.897152,5.290232,5.174323,4.311351,7.702141,5.202750,4.272400,4.751725,4.103551,4.403469,4.572331,2.951148,4.267834,3.936044,8.330569,2.749586,2.910575,2.730789,2.693116,2.708968,2.818598,2.614138,2.308306,2.675623,3.703868,2.218251,2.242187,1.800985,2.336503,2.224393,2.430012,2.023315,2.245101,2.603358,3.527963,2.310795,1.442741,1.567310,1.904622,1.714587,1.664314,1.373088,1.457637,1.771539,1.663543,1.639914,1.370669,1.448319,1.619086,1.644463,1.403509,1.633266,1.412830,2.519694,1.804599,Quickstep
16.374762,10.789027,7.470967,7.061474,9.821581,6.841367,5.467127,5.175326,5.226847,5.786436,4.688660,4.794493,4.946832,5.938839,5.342661,4.806767,6.649059,5.568291,5.057405,7.451855,3.358972,3.262586,3.233233,3.013406,3.314670,2.627825,2.503375,2.441864,2.817067,2.439282,2.522867,2.376378,2.136058,2.240387,2.223728,2.354544,2.254103,2.167718,2.325976,2.175037,1.741163,1.657717,2.171248,1.915406,1.619736,1.481982,1.643380,1.767690,1.363907,1.353517,1.745858,1.299755,1.485367,1.404982,1.540714,1.390655,1.333554,1.416704,1.304826,1.550149,Quickstep
12.169646,11.020812,8.779837,10.144864,5.057135,5.590379,5.748317,6.001032,4.747302,4.728331,5.050784,5.842455,5.200834,4.871833,5.140312,5.011330,4.669113,4.331465,5.404318,6.482391,4.000110,3.767177,3.784860,3.395456,2.433700,2.758217,2.924436,2.976423,2.581991,3.128426,2.986356,2.379996,2.417889,2.271941,2.233366,2.338633,2.145431,2.207022,1.786377,2.795308,2.131969,2.267298,1.868109,2.317418,2.009837,1.742956,1.739214,1.646061,1.389277,1.672738,1.401748,1.499713,1.586190,1.509149,1.602514,1.674967,1.558383,1.530129,1.630516,1.714597,Quickstep
7.507689,7.422873,6.198277,4.507958,5.031051,4.776572,3.069166,4.040962,4.452832,8.882829,4.090131,3.606608,3.711457,3.033054,3.876833,3.305050,3.018714,4.081920,3.451027,8.739427,3.550260,2.983623,2.524127,2.925525,2.703495,2.032640,2.104858,2.124490,2.717809,4.453922,2.240424,2.031081,1.926142,1.745550,1.673666,1.910504,1.763586,2.111297,1.868711,2.737079,2.678666,1.696411,1.376433,1.688856,1.816027,1.439198,1.433756,1.642729,1.751904,2.586704,1.595298,1.262137,1.453378,1.389146,1.196630,1.197005,1.240556,1.367615,1.264535,1.536805,Quickstep
8.727552,11.378857,15.232366,10.417199,9.173272,8.595406,7.715525,7.211543,6.312054,7.605119,6.384940,5.821211,4.709087,6.841187,4.917535,6.181636,5.831118,5.268186,6.844799,9.902720,5.944289,5.419281,4.097203,4.704358,5.086180,3.475685,4.160354,3.891295,3.443858,3.464207,3.906532,3.137836,2.824379,3.058203,2.734944,2.486147,3.426807,3.572375,3.749512,5.655848,3.817491,3.172006,2.354746,2.060835,2.220085,2.076003,1.921485,2.423660,2.330613,1.970303,2.023272,1.934929,1.917259,2.545284,2.324440,1.890212,2.169738,1.967187,2.697218,2.350873,Quickstep
6.413234,7.527207,8.200327,3.911560,5.813602,3.296187,3.158398,3.457228,4.107178,8.825610,4.624683,3.714559,5.757953,2.646480,3.933367,3.436622,2.567039,4.596653,2.154956,2.670453,3.141345,2.349011,3.814177,1.511748,1.365638,1.961544,1.466319,2.420827,1.618251,1.293881,2.512316,1.363683,1.746423,1.469518,1.585914,1.547902,1.248819,1.502073,1.480366,1.202269,1.952433,1.156280,1.180392,1.059292,1.222973,1.524554,1.043880,0.969093,1.197114,0.893371,1.463365,0.984474,1.115930,1.025984,0.943012,1.048812,1.048390,0.901822,1.090881,0.965369,Quickstep
20.424229,9.941399,12.794925,9.480443,10.538507,6.673515,6.919937,7.211003,5.424929,8.639254,3.775831,6.206578,5.684501,5.148825,11.390420,3.776572,5.011528,6.404405,3.461684,12.302914,3.785913,5.188962,4.804166,3.932990,7.713134,3.326554,3.394947,4.026790,2.589379,3.650958,2.468839,2.299967,3.390428,2.520650,3.151321,2.941156,2.786547,3.246280,3.824455,5.209081,4.561885,2.684453,2.250478,2.437537,2.781545,3.726955,2.115677,2.220799,2.127291,2.844454,2.354869,1.975718,1.766525,1.591552,2.183891,1.919262,2.375860,1.894051,2.025900,2.432033,Quickstep
9.053093,9.936445,8.846817,5.354630,9.507638,7.500119,6.049047,5.592608,4.808153,7.907655,9.410776,3.903701,7.915260,4.297542,5.851517,6.175229,5.243848,7.638377,4.115244,5.137612,12.815452,4.105739,4.754031,5.530114,2.836445,4.058713,2.958073,4.207567,6.118629,2.072363,3.656382,2.967635,2.524802,2.839679,1.838908,2.451231,2.696327,2.912857,2.594826,2.299814,2.865301,6.785133,1.967370,2.339038,2.582016,1.840692,2.549699,1.503533,1.866855,2.405133,2.331494,2.584191,1.608885,1.546734,1.663316,1.459789,1.706529,1.483907,1.566011,1.784915,Quickstep
8.677973,8.264262,6.289117,6.943288,5.496236,4.867759,6.827421,5.213282,5.044725,7.429831,7.069523,5.236058,3.900943,5.195484,5.211755,4.537909,5.376435,4.654463,5.982303,7.555426,9.889163,3.627392,5.495964,2.888773,3.728166,2.583021,2.976172,2.510968,3.403006,2.590183,3.617005,2.455625,2.287600,2.639209,2.450523,2.100085,2.344882,2.189659,2.285447,2.558964,6.488425,2.903088,2.677880,2.913969,2.871527,2.658814,1.875000,1.838958,2.050059,1.795827,2.113969,2.113349,1.813401,1.635295,1.790779,1.936128,1.842093,1.456915,2.026170,1.716182,Quickstep
19.334334,14.398277,9.009080,8.990781,8.681145,7.738660,7.923786,6.766541,9.354674,9.706599,7.877030,6.822991,9.353016,8.756480,8.208075,8.009322,8.396295,11.569453,9.182653,18.290818,8.167764,7.049350,4.178061,6.394541,6.928728,4.232044,3.505245,5.129830,3.409795,4.100832,3.946520,3.594472,3.474111,2.980648,3.784884,3.688673,3.610575,3.335882,3.150157,7.314467,5.601961,2.899597,2.750698,3.288071,3.605524,3.919421,3.004948,3.221188,2.533559,2.835532,2.279217,3.072844,2.478750,2.514147,2.702333,2.828756,2.500413,2.923696,3.350261,4.096026,Quickstep
12.359079,10.357085,9.044191,10.011869,11.262741,6.362008,6.758666,6.760344,6.786958,8.780985,6.976903,5.890734,5.150167,3.936896,7.820923,5.304967,4.325009,4.111640,4.255293,6.943604,12.005583,5.479300,4.675068,3.641877,3.750338,4.407873,4.606497,3.610886,3.357382,3.050198,4.682186,3.822016,3.280193,2.890592,2.947715,3.143654,2.436196,2.844508,2.652562,2.954156,5.419909,2.617866,2.619608,2.352639,2.405472,2.279937,2.325019,1.942583,1.792218,2.282680,2.474642,2.494654,2.009072,2.015194,1.914601,2.133209,2.171357,1.777010,1.895206,2.255883,Quickstep
15.810313,17.138819,9.941496,9.169657,9.350094,8.641057,8.196785,7.819404,8.252915,8.638564,9.780515,9.272900,7.734229,6.804150,8.674647,7.089428,6.097009,6.664484,5.290206,12.094405,11.289863,7.415757,5.038618,4.588581,4.542916,3.386607,4.964668,4.252707,4.838057,3.445875,4.639138,2.359082,3.464752,2.389554,2.792170,2.531626,2.503987,2.999366,2.898208,3.194742,6.820902,4.200206,2.973534,2.640408,1.829787,2.297800,2.519518,2.975200,3.291901,2.131408,2.750561,2.762589,2.210848,1.949461,2.232894,1.982464,2.521333,2.260377,2.296822,2.398104,Quickstep
15.367566,10.446347,7.965835,7.638577,6.648888,5.900378,3.653338,4.096518,4.238151,5.926432,3.535314,3.107123,3.040556,2.760369,4.111318,3.653302,3.138250,2.873843,2.987464,7.179124,3.811377,2.854738,2.758860,2.300988,3.198404,2.163188,1.962167,2.425508,2.343369,3.596101,3.299669,1.924038,2.341153,2.091982,2.411352,2.252895,1.859616,2.289854,2.385502,2.773308,3.611631,2.024989,2.383027,1.785543,1.903353,1.939898,1.627033,1.832906,1.734956,1.949315,2.337134,1.693321,1.400176,1.697583,1.580953,1.417214,1.369862,1.737667,1.715460,1.755924,Quickstep
15.301972,11.651028,7.626129,10.001827,8.710290,7.625168,10.192257,8.214702,6.508760,8.464844,7.177292,6.284576,5.727070,6.787457,6.053038,4.811151,5.286853,4.024773,7.469759,7.516178,8.362567,3.901774,3.557591,3.024241,3.076268,3.022221,2.947805,3.007005,2.528953,3.166533,3.528609,2.508528,3.059367,2.511094,2.220734,2.762727,2.299815,2.600202,2.183344,2.697209,4.066186,2.760141,2.079185,1.875272,1.683621,2.457235,2.118490,1.920961,1.865518,1.690692,1.877804,1.922853,1.540806,1.648132,1.614544,1.508668,1.559452,1.475562,1.589119,1.270501,Quickstep
15.310115,12.803633,8.081531,6.894735,8.158642,5.864960,4.413129,4.462839,7.482660,10.389713,5.675522,4.785163,4.783015,4.869690,6.162361,4.247239,3.901530,3.926090,4.280164,7.712749,3.834301,4.716259,3.894335,4.195270,4.016260,3.429747,3.229739,2.788190,3.407802,3.244255,2.602406,2.181881,2.290652,2.426703,2.036364,2.261970,2.259489,1.924707,2.504639,3.760051,2.335796,2.002784,1.999462,2.524561,1.896947,1.801274,1.976908,1.875483,2.025218,2.119176,1.770140,1.845187,1.344989,1.673255,2.039288,1.768406,1.459940,1.733154,1.433190,2.418540,Quickstep
20.032668,13.254718,14.361303,10.660788,10.074514,8.688665,9.902432,11.126061,7.351332,8.143186,6.808300,7.301566,9.166250,5.911597,5.404165,5.337457,5.339980,5.664696,5.639204,9.471683,5.433371,5.019386,4.820790,4.127368,4.514131,3.573635,3.635776,4.016829,3.516880,3.980791,3.637428,3.923577,4.497362,2.853383,3.464034,3.104404,3.065893,3.916077,3.548170,5.015005,4.286662,3.591681,2.595796,2.823848,2.894192,2.972168,2.522877,2.596976,2.525097,2.391327,2.780474,1.985715,1.950780,2.283853,1.936750,1.926199,2.201783,2.370161,2.375444,2.764593,Quickstep
