@RELATION LMD.rh

@ATTRIBUTE term0	REAL
@ATTRIBUTE term1	REAL
@ATTRIBUTE term2	REAL
@ATTRIBUTE term3	REAL
@ATTRIBUTE term4	REAL
@ATTRIBUTE term5	REAL
@ATTRIBUTE term6	REAL
@ATTRIBUTE term7	REAL
@ATTRIBUTE term8	REAL
@ATTRIBUTE term9	REAL
@ATTRIBUTE term10	REAL
@ATTRIBUTE term11	REAL
@ATTRIBUTE term12	REAL
@ATTRIBUTE term13	REAL
@ATTRIBUTE term14	REAL
@ATTRIBUTE term15	REAL
@ATTRIBUTE term16	REAL
@ATTRIBUTE term17	REAL
@ATTRIBUTE term18	REAL
@ATTRIBUTE term19	REAL
@ATTRIBUTE term20	REAL
@ATTRIBUTE term21	REAL
@ATTRIBUTE term22	REAL
@ATTRIBUTE term23	REAL
@ATTRIBUTE term24	REAL
@ATTRIBUTE term25	REAL
@ATTRIBUTE term26	REAL
@ATTRIBUTE term27	REAL
@ATTRIBUTE term28	REAL
@ATTRIBUTE term29	REAL
@ATTRIBUTE term30	REAL
@ATTRIBUTE term31	REAL
@ATTRIBUTE term32	REAL
@ATTRIBUTE term33	REAL
@ATTRIBUTE term34	REAL
@ATTRIBUTE term35	REAL
@ATTRIBUTE term36	REAL
@ATTRIBUTE term37	REAL
@ATTRIBUTE term38	REAL
@ATTRIBUTE term39	REAL
@ATTRIBUTE term40	REAL
@ATTRIBUTE term41	REAL
@ATTRIBUTE term42	REAL
@ATTRIBUTE term43	REAL
@ATTRIBUTE term44	REAL
@ATTRIBUTE term45	REAL
@ATTRIBUTE term46	REAL
@ATTRIBUTE term47	REAL
@ATTRIBUTE term48	REAL
@ATTRIBUTE term49	REAL
@ATTRIBUTE term50	REAL
@ATTRIBUTE term51	REAL
@ATTRIBUTE term52	REAL
@ATTRIBUTE term53	REAL
@ATTRIBUTE term54	REAL
@ATTRIBUTE term55	REAL
@ATTRIBUTE term56	REAL
@ATTRIBUTE term57	REAL
@ATTRIBUTE term58	REAL
@ATTRIBUTE term59	REAL
@ATTRIBUTE class	{Axé,Bachata,Bolero,Forró,Gaúcha,Merengue,Pagode,Salsa,Sertaneja,Tango}

@DATA
13.082991,9.891337,12.397705,15.043381,9.188504,9.663633,9.633653,10.716732,7.604447,6.637079,8.475953,7.322184,6.814484,5.707168,9.413047,6.296686,5.463873,4.676379,8.796384,4.482608,4.966762,5.308756,7.892137,3.943725,4.726063,5.814679,10.349784,5.511427,4.034705,4.991103,5.243616,4.232963,4.364066,8.515351,5.026023,4.013705,4.070859,4.356064,3.501603,3.462282,3.325063,4.695675,3.663695,3.867515,3.762455,5.032135,3.003149,3.312595,3.510791,3.893006,2.781847,2.577692,3.556596,2.943819,2.969946,2.613517,3.377319,2.623414,3.552083,3.510641,Merengue
16.719803,16.607206,11.497525,10.501778,9.237152,8.910408,9.693206,7.900397,6.680770,8.403058,5.375709,6.622823,9.228152,7.317694,6.954463,5.238203,6.353774,5.709209,5.330476,6.800493,4.749078,4.834541,4.084424,4.072883,4.291623,5.640233,8.637839,4.136856,3.839561,3.416782,2.975301,3.343384,3.851044,3.834842,3.105064,3.346648,3.248429,3.183514,3.522993,5.405099,3.874174,2.847778,3.203062,2.641968,2.730002,2.730232,2.879004,2.832658,3.042880,2.950362,2.711803,3.267854,5.835485,5.667516,3.520810,3.192064,2.718610,2.691882,2.422141,2.495928,Merengue
11.009860,11.532856,12.676836,8.201833,11.324013,11.066596,10.023631,9.222577,7.138248,8.567111,7.247957,6.561636,15.915119,5.820236,5.890416,7.459273,4.850186,5.704202,6.541576,5.512433,4.719222,5.929754,4.979301,5.981432,6.960243,19.065075,5.329599,4.601641,5.087258,3.494875,3.888966,6.082042,3.727092,3.802337,4.152786,3.945573,3.902405,5.372954,7.957744,4.053474,3.485640,3.945484,3.198763,3.284520,4.549245,3.355786,3.248668,4.638357,4.042918,5.589479,11.689075,15.280094,5.059442,4.062388,3.872302,3.362506,2.977692,3.691461,2.494117,2.590913,Merengue
12.986402,12.698699,14.225866,10.431022,8.907773,10.144432,8.138394,7.540336,10.406235,7.370644,6.804184,12.919850,8.792370,6.207662,7.104766,7.114496,5.748139,6.730774,6.734513,5.207100,6.250497,8.525500,5.603745,7.475860,12.396462,5.361972,4.738973,6.629208,4.830054,4.243926,6.925565,4.217295,4.154055,4.400805,4.009942,3.999865,8.873795,4.722794,3.631019,3.825083,3.574509,3.139673,3.695312,3.710677,3.423299,3.631393,3.540669,3.671469,7.582494,13.125575,4.598657,3.447107,3.461434,2.920561,2.671897,2.876592,2.284685,2.218549,2.588817,2.563633,Merengue
16.534728,11.908628,12.676603,9.303740,8.884221,12.069792,12.545700,7.676260,7.345905,8.407386,7.509953,5.897752,15.805472,5.989641,5.703224,6.464500,5.196585,5.760861,7.776586,7.050639,5.362741,6.774063,8.211194,5.752566,5.089065,12.253984,4.324771,4.425520,6.742593,3.947857,4.958269,6.766138,6.362137,4.333926,4.455749,4.838018,4.358925,3.713344,7.142376,3.464937,3.153169,3.594729,3.560833,2.917938,3.502895,3.392638,3.022288,3.295788,3.745832,3.458345,3.847714,13.807439,3.595332,3.556802,3.227856,2.868429,3.168653,3.242860,2.909907,2.300242,Merengue
11.071138,9.484606,7.303503,15.275650,7.662526,11.964053,9.970732,13.638895,7.086384,6.597020,5.951085,9.762816,6.386531,6.831896,7.161831,13.082928,6.541580,6.863610,5.765859,7.658002,5.224281,6.164388,7.297340,8.038885,4.645716,5.452315,7.286507,7.047119,4.236499,5.293847,9.639799,9.848087,5.966439,4.738757,7.111880,4.741422,3.743931,3.454461,5.941901,4.667803,4.428010,4.066050,3.932079,3.434998,3.769289,3.474390,6.796425,3.834487,3.485993,3.098794,3.689735,2.897719,3.389644,3.005649,4.132869,2.795248,2.906865,3.008873,3.259950,2.505138,Merengue
12.816781,13.950131,8.551895,14.447467,8.611022,10.960676,8.740754,13.742124,8.977586,8.200616,7.354484,7.415627,6.781964,7.500905,7.278241,13.268263,9.966314,7.293635,7.460064,7.280842,6.443447,5.594854,6.773986,7.656856,8.560574,6.055375,6.512699,7.299384,10.020723,6.083323,7.439021,8.222627,13.583051,6.013201,5.625445,4.738120,5.779959,4.325001,4.383935,4.140733,6.224896,3.749246,4.175759,3.791561,4.179039,3.458651,3.385496,3.819337,8.463272,3.618641,3.338028,3.321320,3.728913,3.175270,3.281558,2.810333,4.288964,3.176007,3.178849,3.440720,Merengue
8.492247,10.325651,8.147752,8.677023,7.015411,5.888826,6.562337,10.204534,9.015379,6.417417,6.137742,6.341698,6.631762,6.002320,6.042030,5.801159,13.836899,4.911258,5.103464,4.772840,5.426077,4.458203,4.781808,4.843178,7.982809,4.962325,4.881940,4.001335,4.323897,4.183684,4.040352,4.501852,6.422380,11.515571,4.531623,4.119737,3.909007,4.291839,3.865637,3.954664,4.227420,9.218732,3.272233,3.115508,2.736936,3.271482,3.152779,3.078433,3.621398,6.174942,6.492471,3.277489,2.659261,2.961303,2.851582,2.438256,2.617702,2.727723,8.089986,2.795121,Merengue
6.685635,9.842677,5.769051,10.062071,5.601180,5.529413,5.976013,7.499611,4.465703,4.379655,4.291762,5.281445,4.191997,4.788889,9.530046,6.947865,4.848438,3.715156,5.207129,3.286144,3.778425,3.375644,7.975687,2.742825,3.471809,3.373219,5.180025,3.005921,2.897961,4.068155,10.648277,4.479028,3.516764,4.099001,5.199917,2.949741,2.567598,5.050105,4.113532,2.840570,2.464031,2.754433,2.158867,2.501011,2.456897,8.019415,2.571176,2.379179,1.971276,2.407024,1.716397,1.800029,1.950194,3.773286,2.031815,2.357495,2.192105,2.420355,2.693590,3.387686,Merengue
13.463732,12.298371,8.950393,10.204073,9.904792,7.727910,7.335517,7.019838,10.694787,6.692666,6.759632,5.529818,7.198318,6.626719,6.594365,6.238989,6.655957,8.808322,5.784725,5.678316,4.804143,5.565917,4.573936,4.647016,4.725064,5.863126,5.497891,4.456481,4.539672,4.513337,5.500115,4.213673,4.097582,4.717076,8.368449,5.459593,4.089567,3.978151,3.520245,3.582961,3.417668,3.921828,3.665204,4.328082,3.533175,2.825461,2.722054,3.061327,2.773376,3.317823,2.730233,2.910473,3.440150,3.180970,2.535421,2.607085,2.123143,2.399878,2.457080,2.750880,Merengue
14.848465,17.166578,18.090716,11.832065,9.882334,13.709231,9.477610,7.147913,9.118016,7.143618,9.438396,13.298555,7.886699,8.379788,7.788128,6.331971,7.417996,8.310696,5.441334,6.834565,8.111211,6.188671,9.611438,8.212325,5.472415,6.044383,5.593802,4.668301,6.410021,5.040924,4.210544,5.131482,4.173742,3.573044,7.038172,3.932838,3.379030,4.177630,3.504892,3.116879,4.344491,3.526003,3.137578,4.312982,4.539504,5.618916,13.824183,4.838652,3.522140,3.395875,3.189551,2.827089,3.260682,2.822236,2.718428,2.969671,3.051019,3.782752,3.695042,2.814679,Merengue
16.513750,14.307458,12.049573,11.118689,10.233967,9.080888,12.431256,8.374638,8.010873,8.148070,7.654316,7.032808,6.979224,16.123699,6.598850,5.556453,6.031381,5.649612,5.570271,5.095433,8.786387,5.261948,4.576679,5.013342,5.736902,4.850973,5.512358,14.376524,4.877035,4.386400,4.997338,4.085380,3.996920,4.098308,6.064331,3.479809,3.766471,3.843334,3.279418,3.317467,3.847770,6.793512,3.532356,2.909823,3.538162,3.018248,2.998024,3.069054,4.228371,3.069330,3.242075,3.459603,3.098392,3.363721,4.331391,13.362740,3.281648,2.850845,2.592484,2.541816,Merengue
19.547576,16.986199,18.382857,10.885348,11.080829,14.974173,9.050378,10.171656,9.664324,7.546693,7.311423,12.350691,9.501346,8.098507,8.794333,9.820457,6.540574,7.048832,8.486159,5.775346,7.461171,8.715291,7.349186,7.359174,12.319421,5.926192,4.713512,7.201325,4.419166,4.901744,6.361917,4.087383,4.456922,5.797320,4.424356,4.737889,7.543910,4.587327,4.380870,4.092271,3.720803,3.773539,3.880104,3.596937,3.398547,3.845915,3.383475,4.602862,7.032052,6.503990,4.122277,3.283065,3.413813,3.083683,3.094541,3.098570,2.387656,2.357030,2.872791,2.618401,Merengue
19.657231,16.353183,12.357948,12.334859,14.661733,12.551579,9.216299,7.995488,9.500673,8.714663,12.057263,7.685985,6.850834,7.530628,6.558416,9.433699,7.391357,6.885052,7.185371,7.098369,7.866816,12.385669,7.170774,7.899636,7.064753,6.922303,10.666265,5.338938,5.097900,5.449611,5.255339,6.464357,8.400973,4.600252,4.806396,4.238758,4.341953,4.975628,4.417097,4.480846,4.645604,5.359623,9.266691,13.180173,6.168093,4.707681,3.935118,3.536896,4.324597,3.079620,3.343286,3.091324,2.786437,4.287593,3.918570,3.294483,3.055776,3.148441,2.760504,3.597784,Merengue
12.566246,11.621479,13.232411,11.527967,10.323104,10.000335,12.482809,9.548932,7.408599,9.212164,8.772028,8.590058,10.484334,14.377332,8.315869,6.966521,9.773194,7.568073,8.023797,9.253576,9.415151,6.647906,5.604107,9.647154,5.921905,6.798354,15.465026,10.066999,5.783091,6.528742,7.332295,5.237342,4.734617,9.416077,4.657230,4.517289,5.140998,5.629919,5.234896,4.291624,9.629804,5.001782,4.309982,3.771386,4.079647,3.480589,3.570803,5.768809,3.553083,4.261782,4.298083,3.997187,5.425129,9.529538,18.595852,5.123122,4.373741,3.355544,3.031384,3.228939,Merengue
18.098676,13.925473,15.715900,12.962205,11.609374,12.310611,10.480753,9.701923,9.046246,10.746915,9.553827,9.089850,11.548859,7.823381,6.731795,7.788917,5.882634,8.590914,7.528929,6.687141,10.251396,6.937156,6.538912,6.813574,8.281610,7.002371,4.439438,4.658442,4.450992,3.855532,6.986048,4.713582,4.620817,3.693164,3.771742,4.235088,5.235706,3.662496,4.666552,3.914548,5.012589,5.275578,4.643245,4.144942,3.270258,3.086942,3.480066,3.479855,3.715507,3.944028,2.929550,4.086351,2.547087,2.852019,2.547810,2.878234,2.664576,2.529683,2.397319,2.554499,Merengue
7.165424,7.259117,7.433570,8.186501,5.032408,4.834396,7.354761,7.278973,4.373745,4.986173,6.502846,4.488456,4.883774,4.858466,11.044062,4.720475,4.645685,4.608394,5.769782,4.610643,4.160396,9.434270,5.638708,4.573002,3.879328,7.324305,3.212233,3.720169,5.039906,10.836444,4.698417,3.179522,5.560737,5.293344,3.730157,3.382217,12.512231,3.670717,2.631300,3.055936,4.623161,2.798942,3.126578,4.336155,5.169643,3.016454,2.557180,3.056109,2.675668,2.436353,2.687371,3.519668,2.343310,2.452616,2.834715,3.913620,3.387356,4.048428,10.401465,8.295914,Merengue
13.670750,12.528727,14.255925,7.624451,7.405051,12.764139,7.287007,6.426337,8.539958,7.009208,6.362872,8.330259,9.823140,5.556710,5.461162,6.216263,4.848181,4.745220,7.059783,4.217097,3.962461,6.483239,4.087957,4.599320,11.310991,4.213306,3.807915,5.726791,3.702978,3.576305,5.966594,4.091953,3.617218,3.702840,3.924521,3.688912,5.167688,7.428547,3.340880,3.564542,3.632367,3.075786,2.964410,4.204115,2.935244,3.026740,4.491200,3.286907,4.563486,15.884555,4.381422,3.209317,3.658374,3.036261,2.527942,2.955761,3.039681,2.377777,2.445863,2.445087,Merengue
11.496725,11.108902,14.534285,10.522109,9.738383,11.695718,10.366775,8.454558,11.606736,7.135064,7.945486,10.776573,7.597401,6.832359,7.919000,5.729757,5.479256,6.643593,6.409622,5.408880,8.007521,5.900444,6.210588,10.689191,6.989336,5.499221,5.151199,5.256670,4.456817,6.429969,4.551662,4.180638,5.038958,5.199541,4.141647,5.630436,5.597462,4.062466,3.809009,4.004606,3.468300,3.907766,3.707112,3.411932,3.713955,3.746198,4.364484,6.664363,9.608434,3.490427,3.306043,3.115091,2.993036,2.614268,2.932644,2.680141,2.806125,2.748803,2.424638,2.885585,Merengue
12.389673,12.103367,11.415925,8.354245,7.843589,8.333936,10.883816,7.504374,6.076192,6.360027,5.691594,6.625452,8.732067,7.890920,5.566434,4.163653,4.568804,4.889563,4.106081,6.717194,3.892179,4.109777,3.910101,4.078145,4.134200,3.319941,8.761160,3.787070,3.428972,4.058683,3.067002,2.996544,3.488098,4.267169,3.643824,3.023597,3.516033,3.115467,3.341534,5.674023,4.141112,3.194141,2.731468,2.811855,2.503535,2.555815,3.120165,2.394019,2.311929,2.370488,2.666040,3.057487,3.505150,10.070163,3.269842,2.922974,2.890523,2.242905,2.382784,2.297714,Merengue
19.542587,15.079057,13.235215,11.704416,9.317718,8.951745,14.189463,8.097976,7.105811,8.088782,7.477478,7.047644,8.532128,15.552136,6.672931,6.702132,7.151346,5.530664,5.228486,5.509483,7.877027,5.063375,5.253276,6.133997,5.105408,4.737860,6.394932,12.972561,4.761458,4.590675,4.983572,3.835342,4.146150,4.164937,5.866044,3.767562,3.396500,4.167300,3.583617,3.974121,4.411515,6.795935,3.469541,3.215419,3.605344,3.090264,2.919675,3.382196,3.633097,3.302998,3.222617,4.349606,3.571837,4.534098,10.003020,9.962651,4.793466,2.763718,3.279297,2.877111,Merengue
11.602929,10.222762,12.395715,7.968361,6.340301,11.789083,6.521892,6.691781,8.105006,5.859163,6.665005,10.011639,7.559088,6.013293,5.309218,5.601323,4.333630,5.542692,5.994293,4.705511,4.735079,7.217885,4.359025,5.504276,13.784753,4.735821,3.912814,7.016918,3.675010,3.142550,6.689617,3.498106,3.116880,3.977568,3.447903,3.354499,6.680530,3.616794,3.157641,3.822592,3.077233,2.809850,3.469350,3.188596,2.715728,3.448097,4.068543,4.160860,9.116545,12.118179,4.792590,3.217393,3.127978,2.840064,2.628116,3.158936,2.227252,2.386939,2.389737,2.456870,Merengue
7.178269,5.249347,6.431409,6.165530,4.846529,5.962027,8.283274,3.578379,3.670738,5.789469,4.116363,4.843881,12.294043,8.739678,4.919505,4.479887,5.916679,3.765851,3.176995,6.472803,3.081118,3.256612,6.620627,5.130511,4.636561,6.763602,14.900313,4.725500,2.966272,5.566968,2.845360,3.301177,4.432895,4.144093,2.589083,2.612180,3.923764,2.750367,3.145316,10.248341,2.851950,2.118044,2.661542,2.314942,2.344750,2.484071,3.340187,2.362836,2.484791,2.633759,2.990687,5.404968,10.630947,11.408917,3.840885,2.815490,3.179055,2.095309,2.412650,3.660171,Merengue
12.929900,12.047109,9.222742,11.368285,11.434699,7.970699,7.818197,9.171217,13.001270,6.922551,6.643252,6.229680,8.932691,6.125618,6.688972,7.970241,15.377059,10.706147,6.743257,6.109457,6.456055,8.088884,4.442879,5.059696,4.603977,9.443421,4.056595,4.602153,4.635680,7.627358,5.396957,4.828566,5.215671,9.877609,22.403999,6.521612,4.814297,4.251057,7.889195,3.431389,3.739413,3.616304,4.978424,5.677110,3.932271,3.370105,4.189343,4.414867,3.538657,3.265358,4.690145,10.128824,3.666321,3.513141,3.177401,3.381577,2.888645,2.990933,2.855107,3.192704,Merengue
18.658950,13.803959,12.685049,10.263522,12.043130,10.694261,10.541403,8.948678,6.677376,8.204281,7.261843,7.645666,13.986013,7.058520,8.300725,6.781842,6.674037,6.019273,6.058255,7.846454,4.728187,5.295540,6.406948,5.017065,6.449870,11.646611,7.939927,5.437715,4.634821,5.204276,3.825933,3.924120,6.416505,3.722347,3.784231,4.158397,3.573532,3.547763,5.946308,6.223550,3.538421,3.104222,3.709087,2.797919,3.056859,4.093370,3.266790,3.288262,3.619774,3.375217,3.951431,6.041854,11.403303,4.873458,3.075333,3.395958,2.109334,2.511626,3.288947,2.738474,Merengue
10.127375,11.417918,7.730423,12.014895,8.008798,7.088612,7.556118,7.148941,8.683807,4.971866,5.277964,4.845968,6.596866,4.814653,5.947159,5.068246,10.377341,5.820625,5.140569,5.147510,5.237808,5.452040,4.786551,4.698007,4.719337,6.407006,3.856010,4.279760,4.466653,7.343648,4.535499,3.784569,4.129701,5.830158,6.065005,4.047985,3.826465,3.746094,6.001012,3.648374,3.758862,3.695787,7.102875,3.766053,2.906209,3.293220,3.631011,2.994021,2.992696,3.229041,3.430338,4.903544,3.162262,3.020457,2.814522,3.111824,2.393004,2.790284,2.402139,3.318469,Merengue
18.088717,16.237057,19.043756,10.309807,9.313178,13.651838,7.809785,8.421175,9.940454,7.765160,8.292722,9.599317,10.595729,8.654611,7.769559,7.077858,5.916682,6.231282,7.382510,5.208218,5.984655,7.523577,5.679272,4.670663,14.940309,5.963814,5.541465,7.140136,5.284808,4.825292,5.312952,5.188506,5.082851,5.002139,4.088348,4.195011,5.054362,4.844650,4.238346,4.705651,4.423985,3.389123,4.102985,3.892558,3.584084,3.936831,4.131653,3.869217,4.401149,12.340953,4.340196,4.449828,4.331253,3.486839,3.340812,3.386770,3.500800,2.786424,3.125616,3.336702,Merengue
14.347200,13.751576,14.120410,10.979661,10.451748,7.798954,11.255634,7.443870,6.846762,7.639510,6.114999,7.056632,8.378916,8.404008,5.452404,5.943286,5.543099,5.646344,5.591168,7.020010,5.143916,5.212680,5.298173,6.543002,4.144974,4.159214,11.705424,5.601984,3.926020,3.782191,4.072507,3.560848,3.865596,4.770936,3.535258,3.636666,4.110459,3.400354,3.461318,4.503227,5.362692,3.460624,2.731493,3.294499,2.936497,2.709877,3.290084,2.607031,2.425546,2.579501,2.983043,2.833422,2.827881,10.592554,3.561303,2.884460,2.532636,2.481984,2.314933,2.150176,Merengue
15.428939,11.306490,12.177526,9.433469,10.030830,12.267740,9.411714,8.156268,8.051688,12.040658,7.207924,7.833578,18.131241,7.019012,5.755871,9.887798,6.071306,6.000967,8.155156,6.542323,5.824439,7.678376,10.171283,6.190872,7.299757,15.045158,5.974678,4.476927,8.538702,5.030734,3.664909,6.910737,4.517918,4.355223,5.862563,4.685593,4.420325,5.480169,8.423900,4.595792,4.045780,3.997539,3.426340,3.582367,4.388492,3.554598,3.608124,3.943220,4.628076,4.794687,11.159179,12.089862,4.412340,3.820324,3.481993,3.134530,2.751764,3.819153,2.714708,2.868398,Merengue
13.708807,12.285857,11.760897,12.878289,10.146560,8.381728,7.836816,9.508648,11.461302,6.796923,7.072848,7.421182,8.322142,6.672673,6.413943,7.191297,8.792927,13.050733,6.914102,6.848980,5.702341,8.804359,6.049783,5.568992,5.316474,6.810237,7.404605,5.945203,5.045739,5.185768,7.686664,5.566014,5.056238,5.782762,10.160969,9.634754,5.515068,4.745288,4.310319,5.579462,4.335864,4.102870,3.815823,4.428187,4.676936,3.870231,3.609231,3.885088,3.913448,4.070558,3.504778,4.575621,4.610332,6.361090,3.724699,3.653756,3.557541,3.037419,3.047025,2.990544,Merengue
7.996960,10.252950,8.297804,12.089520,10.832177,7.394270,7.478478,7.091732,12.976743,5.607401,5.956875,5.433003,7.848425,7.567947,5.432583,5.572424,6.923800,14.532275,5.274958,5.826497,5.409528,9.655078,5.328974,5.096531,5.724302,6.132200,9.075478,4.759752,4.287357,4.669994,8.530118,4.665376,4.579078,4.724251,7.293729,14.066003,4.167086,4.301930,3.980722,8.064610,3.264848,3.704691,3.263016,4.148105,5.017599,3.362421,3.102467,2.828932,4.317826,3.101180,3.104911,3.530373,5.652317,5.648535,2.972339,2.759231,2.510763,3.320147,2.476824,2.725167,Merengue
10.283957,14.211111,8.829503,10.751841,7.609627,7.934215,7.291172,9.435457,7.748606,7.376172,6.023350,7.387825,6.976322,6.047076,8.370474,6.589168,13.017753,5.501435,5.919458,4.187890,10.448310,4.271045,6.179285,4.578335,9.276897,4.730799,4.888895,4.409789,5.405326,6.407355,5.088027,5.521189,7.700096,12.370731,5.128456,4.586823,3.390811,5.402425,2.562070,3.777008,3.182158,5.779227,2.601586,3.652653,3.594818,4.527742,3.265967,2.938659,3.981489,5.801213,5.418814,3.450097,2.701445,2.710496,2.993319,2.457373,3.417717,2.772464,5.141967,2.449071,Merengue
13.643955,10.023363,14.373678,8.298368,8.715562,11.362439,7.629191,6.202175,8.599716,6.475570,8.813426,17.735996,7.251079,5.741744,8.181419,5.207997,6.181656,8.216354,5.165619,5.299154,7.381664,6.331800,7.322337,16.630256,5.318608,5.231169,5.644066,4.638607,4.968780,6.799688,3.956971,4.971871,5.714788,3.746338,5.474247,7.841434,3.754733,4.014615,4.071804,3.478721,3.997379,4.619400,3.685885,4.528653,4.787469,4.854525,11.887014,13.564139,6.359006,4.527274,3.387153,3.186043,3.297846,3.787421,2.999060,2.624314,3.074170,3.005314,5.084860,4.620401,Merengue
9.749944,9.980737,9.386129,9.132289,7.485860,5.631018,9.927792,5.527499,6.039868,6.161473,5.890592,5.778228,5.296321,11.206647,4.725968,4.530869,5.468238,4.512434,4.243797,3.671002,6.171429,4.028029,3.682514,5.443806,3.992017,5.012946,5.974456,10.820658,5.009904,3.445840,4.094461,3.106569,3.440415,3.527038,4.864877,3.636996,2.806720,3.619645,2.923701,3.461508,4.165442,4.097218,3.260219,2.798501,2.756874,2.202322,2.659686,2.708760,2.588473,2.831637,2.540658,2.918959,2.549230,2.939035,6.963586,5.120371,3.335542,2.369947,2.660434,2.086753,Merengue
11.328536,10.234033,7.732924,14.845273,10.728223,9.698858,8.450997,11.965486,9.079043,8.199450,9.247254,8.337009,10.543721,7.238416,7.796410,9.626635,15.152661,6.506140,8.033399,5.556910,9.724892,5.127622,6.567511,5.004052,10.639495,4.880914,5.483365,4.816508,7.639248,4.949361,5.710868,6.504197,19.666851,12.412697,5.885668,4.650796,5.126581,4.889597,4.378519,4.194815,4.259719,6.125152,3.926823,3.880599,2.775033,3.981326,3.237078,3.810904,3.508995,8.945421,3.601260,3.512525,3.182430,3.224676,2.866855,3.223994,2.990006,3.745187,3.970691,3.303213,Merengue
11.550618,10.635400,10.266950,6.503610,7.161938,9.927322,7.925731,5.845371,7.731636,7.276247,6.038556,7.500675,10.357996,5.587778,4.850926,7.659252,4.411426,4.767980,9.158816,4.601099,4.266479,7.251240,4.978655,4.942998,13.379270,7.699597,4.518293,5.231387,3.786196,3.665694,3.643665,6.272236,3.102695,2.789650,3.798369,3.283027,2.751911,7.089477,2.822805,2.688691,2.849124,2.472382,2.264930,3.272317,2.733225,2.649613,2.728581,3.330146,3.151572,6.390963,13.594279,3.762172,2.939523,2.963078,2.281292,2.281446,2.183315,2.225206,1.764555,2.270159,Merengue
11.079074,12.404383,14.445528,10.686163,9.357565,8.337915,11.848466,7.842605,8.021714,9.286873,7.418687,8.074841,14.045208,11.274482,7.420016,6.479916,9.727952,5.386643,5.155130,10.299217,5.295958,4.695156,7.872910,7.497254,6.490409,6.419702,17.605386,5.363884,4.675843,6.829953,3.884043,4.134397,4.855183,4.717995,3.570310,3.399207,4.031811,3.669357,3.914849,7.723580,4.327236,3.166833,3.533932,3.155158,2.852798,2.838995,4.065697,2.777334,2.977408,3.151167,3.547471,4.083526,7.182592,10.663121,4.207766,3.396478,3.052420,2.689344,2.419647,3.518552,Merengue
12.660529,13.981118,8.218905,12.104782,9.067695,6.552919,9.901561,9.770409,6.853454,6.460566,10.265686,6.908695,6.811626,5.759846,22.744651,6.072611,6.447665,5.467097,10.629267,4.863981,5.195050,6.373915,7.639473,4.246951,4.406908,7.100746,5.394905,3.882509,4.479266,18.265505,4.420986,4.728548,3.336886,6.208493,3.113854,3.472793,4.322073,6.856367,3.820173,3.402130,4.722524,4.281430,3.591293,3.083481,7.298377,3.680163,3.422107,3.329205,3.954974,2.697345,3.066741,3.085038,4.594236,2.774206,2.802698,3.056917,2.737366,3.275164,4.610509,14.261672,Merengue
8.586251,5.960099,6.199739,9.127895,4.565548,4.957712,6.468236,7.847839,4.471065,4.375354,4.831287,5.355950,4.008397,4.379912,8.006107,5.146213,3.552187,3.730670,7.700902,3.323095,3.445132,3.245890,8.221353,2.877648,2.982090,2.986648,6.835386,3.032283,3.450674,5.050523,11.312155,3.531519,2.749541,3.783958,3.704080,2.456381,2.489238,5.688334,3.361947,2.979612,2.424865,3.563443,2.311179,2.227750,2.290823,5.731911,2.432392,1.965747,2.559140,2.871629,1.821286,1.928330,2.203877,3.312161,2.432072,2.117147,2.159597,2.305782,2.418671,2.361836,Merengue
13.521569,12.070311,9.594718,13.262717,8.240677,8.977082,7.727041,9.580206,8.227278,6.716959,6.421421,7.827140,7.550912,5.708220,5.353906,7.747945,8.320919,7.028340,4.960516,5.224572,5.778349,4.885949,4.947136,4.526251,5.433130,4.891821,4.611193,4.152028,4.661237,4.539537,4.685386,5.072162,6.212711,7.965760,4.912715,4.952894,4.081520,4.290479,3.696388,4.036187,3.455807,4.726100,3.469976,3.743708,2.833635,3.033354,3.118699,3.149935,3.356488,3.455006,3.692128,3.235092,3.321808,2.784379,2.895578,2.590815,2.508838,2.948560,3.025575,2.728707,Merengue
11.031443,8.634641,9.838594,7.788916,7.654257,12.843918,10.105328,5.506439,7.212544,7.308852,4.910340,4.871649,12.719563,5.451362,5.461840,7.996254,4.890729,4.724119,9.736475,7.004296,3.894659,4.455882,5.751507,4.124534,5.437138,15.801073,4.097649,3.595112,5.244718,3.278443,3.101793,6.950274,4.310724,3.154268,4.860074,4.398866,3.684298,4.188328,7.927742,2.819831,3.310530,3.712050,2.770116,2.754763,3.722762,2.697100,2.405701,3.311701,3.207645,4.417502,9.717519,16.012673,4.847514,3.822726,3.561591,2.309309,2.424887,3.911433,2.296022,2.192877,Merengue
9.781031,11.540157,11.637301,7.026851,8.470487,8.913204,7.361135,7.260634,7.074134,7.609747,6.061790,6.005995,11.885403,5.499581,5.038919,6.452325,4.885895,5.345170,6.224687,5.042180,4.402310,5.902689,6.653543,4.427793,4.750214,7.672569,4.796564,5.179292,9.912225,4.251021,3.893985,6.309183,3.386295,3.304025,4.050843,3.787706,3.233346,3.909738,5.726796,3.168807,2.880331,3.482996,2.783718,2.639742,3.332505,2.771358,2.703151,3.092383,3.357086,3.771365,7.578619,7.620469,3.507761,2.878438,2.763838,2.444353,2.380021,2.624528,2.145949,1.963422,Merengue
